Gradient Profiler Text Data File: 20160617_exp26_26f6.csv
Version: 2.02
Date: 2016-06-17
Time: 19:39:32

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
60.90, 0.066075, , 
60.93, 0.066033, , 
60.96, 0.066014, , 
60.99, 0.066037, , 
61.02, 0.066056, , 
61.05, 0.065932, , 
61.08, 0.065757, , 
61.11, 0.065678, , 
61.14, 0.065596, , 
61.17, 0.065602, , 
61.20, 0.065586, , 
61.23, 0.065548, , 
61.26, 0.065516, , 
61.29, 0.065485, , 
61.32, 0.065389, , 
61.35, 0.065269, , 
61.38, 0.065155, , 
61.41, 0.065072, , 
61.44, 0.065060, , 
61.47, 0.065085, , 
61.50, 0.065094, , 
61.53, 0.065063, , 
61.56, 0.065025, , 
61.59, 0.065028, , 
61.62, 0.065056, , 
61.65, 0.065085, , 
61.68, 0.065025, , 
61.71, 0.064866, , 
61.74, 0.064726, , 
61.77, 0.064679, , 
61.80, 0.064644, , 
61.83, 0.064600, , 
61.86, 0.064555, , 
61.86, 0.064552, , 
61.89, 0.064543, , 
61.92, 0.064555, , 
61.95, 0.064571, , 
61.98, 0.064571, , 
62.01, 0.064546, , 
62.04, 0.064533, , 
62.07, 0.064523, , 
62.10, 0.064451, , 
62.13, 0.064279, , 
62.16, 0.064159, , 
62.19, 0.064089, , 
62.22, 0.064079, , 
62.25, 0.064095, , 
62.28, 0.064102, , 
62.31, 0.064013, , 
62.34, 0.063848, , 
62.37, 0.063708, , 
62.40, 0.063670, , 
62.43, 0.063648, , 
62.46, 0.063575, , 
62.49, 0.063397, , 
62.52, 0.063271, , 
62.55, 0.063220, , 
62.58, 0.063160, , 
62.61, 0.063109, , 
62.64, 0.063058, , 
62.67, 0.063055, , 
62.70, 0.063045, , 
62.73, 0.062947, , 
62.76, 0.062754, , 
62.79, 0.062633, , 
62.82, 0.062585, , 
62.85, 0.062589, , 
62.88, 0.062541, , 
62.91, 0.062344, , 
62.94, 0.062179, , 
62.97, 0.062106, , 
63.00, 0.062110, , 
63.03, 0.062126, , 
63.06, 0.062106, , 
63.09, 0.062014, , 
63.12, 0.061881, , 
63.15, 0.061770, , 
63.18, 0.061713, , 
63.21, 0.061656, , 
63.24, 0.061599, , 
63.27, 0.061482, , 
63.30, 0.061358, , 
63.33, 0.061275, , 
63.36, 0.061196, , 
63.39, 0.061130, , 
63.42, 0.061063, , 
63.45, 0.060927, , 
63.48, 0.060825, , 
63.51, 0.060771, , 
63.54, 0.060651, , 
63.57, 0.060495, , 
63.60, 0.060349, , 
63.63, 0.060270, , 
63.66, 0.060206, , 
63.69, 0.060105, , 
63.72, 0.059892, , 
63.75, 0.059772, , 
63.78, 0.059731, , 
63.81, 0.059664, , 
63.84, 0.059505, , 
63.87, 0.059331, , 
63.90, 0.059230, , 
63.93, 0.059182, , 
63.96, 0.059090, , 
63.99, 0.058985, , 
64.02, 0.058779, , 
64.05, 0.058690, , 
64.08, 0.058636, , 
64.11, 0.058516, , 
64.14, 0.058370, , 
64.17, 0.058265, , 
64.20, 0.058135, , 
64.23, 0.058046, , 
64.26, 0.057932, , 
64.29, 0.057767, , 
64.32, 0.057659, , 
64.35, 0.057434, , 
64.38, 0.057320, , 
64.41, 0.057269, , 
64.44, 0.057161, , 
64.47, 0.056984, , 
64.50, 0.056838, , 
64.53, 0.056714, , 
64.56, 0.056587, , 
64.59, 0.056432, , 
64.62, 0.056270, , 
64.65, 0.056159, , 
64.68, 0.055953, , 
64.71, 0.055848, , 
64.74, 0.055706, , 
64.77, 0.055474, , 
64.80, 0.055379, , 
64.83, 0.055214, , 
64.86, 0.055087, , 
64.89, 0.054932, , 
64.92, 0.054763, , 
64.95, 0.054570, , 
64.98, 0.054434, , 
65.01, 0.054326, , 
65.04, 0.054183, , 
65.07, 0.054002, , 
65.10, 0.053837, , 
65.13, 0.053736, , 
65.16, 0.053568, , 
65.19, 0.053438, , 
65.22, 0.053295, , 
65.25, 0.053070, , 
65.28, 0.052971, , 
65.31, 0.052835, , 
65.34, 0.052702, , 
65.37, 0.052502, , 
65.40, 0.052343, 13, 0.720
65.43, 0.052245, , 
65.46, 0.052058, , 
65.49, 0.051883, , 
65.52, 0.051652, , 
65.55, 0.051442, , 
65.58, 0.051293, , 
65.61, 0.051173, , 
65.64, 0.051005, , 
65.67, 0.050881, , 
65.70, 0.050694, , 
65.73, 0.050469, , 
65.76, 0.050301, , 
65.79, 0.050123, , 
65.82, 0.049974, , 
65.85, 0.049780, , 
65.88, 0.049574, , 
65.91, 0.049476, , 
65.94, 0.049378, , 
65.97, 0.049190, , 
66.00, 0.048984, , 
66.03, 0.048749, , 
66.06, 0.048550, , 
66.09, 0.048445, , 
66.12, 0.048296, , 
66.15, 0.048087, , 
66.18, 0.047833, , 
66.21, 0.047639, , 
66.24, 0.047497, , 
66.27, 0.047376, , 
66.30, 0.047160, , 
66.33, 0.046980, , 
66.36, 0.046865, , 
66.39, 0.046738, , 
66.42, 0.046554, , 
66.45, 0.046323, , 
66.48, 0.046085, , 
66.51, 0.045930, , 
66.54, 0.045809, , 
66.57, 0.045736, , 
66.60, 0.045473, , 
66.63, 0.045200, , 
66.66, 0.044984, , 
66.69, 0.044886, , 
66.72, 0.044788, , 
66.75, 0.044582, , 
66.78, 0.044401, , 
66.81, 0.044248, , 
66.84, 0.044099, , 
66.87, 0.043938, , 
66.90, 0.043750, , 
66.91, 0.043703, , 
66.93, 0.043443, , 
66.96, 0.043202, , 
66.99, 0.043027, , 
67.02, 0.042907, , 
67.05, 0.042808, , 
67.08, 0.042552, , 
67.11, 0.042317, , 
67.14, 0.042117, , 
67.17, 0.042015, , 
67.20, 0.041917, , 
67.23, 0.041676, , 
67.26, 0.041473, , 
67.29, 0.041356, , 
67.32, 0.041241, , 
67.35, 0.041064, , 
67.38, 0.040832, , 
67.41, 0.040588, , 
67.44, 0.040445, , 
67.47, 0.040318, , 
67.50, 0.040150, , 
67.53, 0.039985, , 
67.56, 0.039814, , 
67.59, 0.039652, , 
67.62, 0.039532, , 
67.65, 0.039414, , 
67.68, 0.039230, , 
67.71, 0.039015, , 
67.74, 0.038774, , 
67.77, 0.038625, , 
67.80, 0.038507, , 
67.83, 0.038339, , 
67.86, 0.038171, , 
67.89, 0.037984, , 
67.92, 0.037873, , 
67.95, 0.037743, , 
67.98, 0.037508, , 
68.01, 0.037270, , 
68.04, 0.037089, , 
68.07, 0.036972, , 
68.10, 0.036817, , 
68.13, 0.036658, , 
68.16, 0.036557, , 
68.19, 0.036344, , 
68.22, 0.036160, , 
68.25, 0.035995, , 
68.28, 0.035786, , 
68.31, 0.035608, , 
68.34, 0.035491, , 
68.37, 0.035275, , 
68.40, 0.035151, , 
68.43, 0.035025, , 
68.46, 0.034802, , 
68.49, 0.034618, , 
68.52, 0.034514, , 
68.55, 0.034390, , 
68.58, 0.034222, , 
68.61, 0.034086, , 
68.64, 0.033975, , 
68.67, 0.033762, , 
68.70, 0.033642, , 
68.73, 0.033559, , 
68.76, 0.033451, , 
68.79, 0.033283, , 
68.82, 0.033131, , 
68.85, 0.033045, , 
68.88, 0.032915, , 
68.91, 0.032728, , 
68.94, 0.032550, , 
68.97, 0.032414, , 
69.00, 0.032281, , 
69.03, 0.032167, , 
69.06, 0.031989, , 
69.09, 0.031783, , 
69.12, 0.031688, , 
69.15, 0.031558, , 
69.18, 0.031393, , 
69.21, 0.031225, , 
69.24, 0.031072, , 
69.27, 0.030901, , 
69.30, 0.030727, , 
69.33, 0.030641, , 
69.36, 0.030492, , 
69.39, 0.030279, , 
69.42, 0.030098, , 
69.45, 0.030048, , 
69.48, 0.029880, , 
69.51, 0.029727, , 
69.54, 0.029547, , 
69.57, 0.029363, , 
69.60, 0.029217, , 
69.63, 0.029153, , 
69.66, 0.029087, , 
69.69, 0.028934, , 
69.72, 0.028754, , 
69.75, 0.028639, , 
69.78, 0.028611, , 
69.81, 0.028573, , 
69.84, 0.028484, , 
69.87, 0.028329, , 
69.90, 0.028179, , 
69.93, 0.028148, , 
69.96, 0.028094, , 
69.99, 0.027951, , 
70.02, 0.027732, , 
70.05, 0.027631, , 
70.08, 0.027605, , 
70.11, 0.027596, , 
70.14, 0.027548, , 
70.17, 0.027504, , 
70.20, 0.027475, , 
70.23, 0.027383, , 
70.26, 0.027279, , 
70.29, 0.027145, , 
70.32, 0.027066, , 
70.35, 0.027025, , 
70.38, 0.027044, , 
70.41, 0.027066, 14, 0.718
70.44, 0.027047, , 
70.47, 0.026933, , 
70.50, 0.026787, , 
70.53, 0.026666, , 
70.56, 0.026619, , 
70.59, 0.026594, , 
70.62, 0.026533, , 
70.65, 0.026505, , 
70.68, 0.026530, , 
70.71, 0.026543, , 
70.74, 0.026451, , 
70.77, 0.026279, , 
70.80, 0.026146, , 
70.83, 0.026102, , 
70.86, 0.026105, , 
70.89, 0.026092, , 
70.92, 0.026045, , 
70.95, 0.026010, , 
70.98, 0.026029, , 
71.01, 0.026070, , 
71.04, 0.026080, , 
71.07, 0.026057, , 
71.10, 0.026007, , 
71.13, 0.026016, , 
71.16, 0.026061, , 
71.19, 0.026019, , 
71.22, 0.025915, , 
71.25, 0.025696, , 
71.28, 0.025601, , 
71.31, 0.025598, , 
71.34, 0.025598, , 
71.37, 0.025588, , 
71.40, 0.025540, , 
71.43, 0.025528, , 
71.46, 0.025563, , 
71.49, 0.025594, , 
71.52, 0.025582, , 
71.55, 0.025550, , 
71.58, 0.025521, , 
71.61, 0.025563, , 
71.64, 0.025594, , 
71.67, 0.025572, , 
71.70, 0.025534, , 
71.73, 0.025525, , 
71.76, 0.025544, , 
71.79, 0.025575, , 
71.82, 0.025483, , 
71.85, 0.025372, , 
71.88, 0.025169, , 
71.91, 0.025100, , 
71.94, 0.025093, , 
71.94, 0.025093, , 
71.97, 0.025090, , 
72.00, 0.025049, , 
72.03, 0.024995, , 
72.06, 0.025023, , 
72.09, 0.025068, , 
72.12, 0.025087, , 
72.15, 0.025055, , 
72.18, 0.025046, , 
72.21, 0.025039, , 
72.24, 0.025077, , 
72.27, 0.025077, , 
72.30, 0.025049, , 
72.33, 0.025023, , 
72.36, 0.025004, , 
72.39, 0.024906, , 
72.42, 0.024782, , 
72.45, 0.024652, , 
72.48, 0.024573, , 
72.51, 0.024573, , 
72.54, 0.024579, , 
72.57, 0.024582, , 
72.60, 0.024570, , 
72.63, 0.024522, , 
72.66, 0.024525, , 
72.69, 0.024567, , 
72.72, 0.024582, , 
72.75, 0.024570, , 
72.78, 0.024535, , 
72.81, 0.024525, , 
72.84, 0.024560, , 
72.87, 0.024582, , 
72.90, 0.024576, , 
72.93, 0.024538, , 
72.96, 0.024519, , 
72.99, 0.024541, , 
73.02, 0.024579, , 
73.05, 0.024576, , 
73.08, 0.024541, , 
73.11, 0.024503, , 
73.14, 0.024446, , 
73.17, 0.024300, , 
73.20, 0.024180, , 
73.23, 0.024075, , 
73.26, 0.024043, , 
73.29, 0.024056, , 
73.32, 0.024075, , 
73.35, 0.024075, , 
73.38, 0.024053, , 
73.41, 0.024024, , 
73.44, 0.024050, , 
73.47, 0.024069, , 
73.50, 0.024075, , 
73.53, 0.024056, , 
73.56, 0.024018, , 
73.59, 0.024031, , 
73.62, 0.024056, , 
73.65, 0.024075, , 
73.68, 0.024050, , 
73.71, 0.024021, , 
73.74, 0.024037, , 
73.77, 0.024062, , 
73.80, 0.024075, , 
73.83, 0.024059, , 
73.86, 0.024027, , 
73.89, 0.024027, , 
73.92, 0.024040, , 
73.95, 0.024002, , 
73.98, 0.023834, , 
74.01, 0.023669, , 
74.04, 0.023577, , 
74.07, 0.023567, , 
74.10, 0.023571, , 
74.13, 0.023567, , 
74.16, 0.023539, , 
74.19, 0.023520, , 
74.22, 0.023552, , 
74.25, 0.023567, , 
74.28, 0.023564, , 
74.31, 0.023539, , 
74.34, 0.023520, , 
74.37, 0.023545, , 
74.40, 0.023567, , 
74.43, 0.023567, , 
74.46, 0.023545, , 
74.49, 0.023523, , 
74.52, 0.023548, , 
74.55, 0.023567, , 
74.58, 0.023567, , 
74.61, 0.023558, , 
74.64, 0.023529, , 
74.67, 0.023545, , 
74.70, 0.023567, , 
74.73, 0.023567, , 
74.76, 0.023548, , 
74.79, 0.023507, , 
74.82, 0.023523, , 
74.85, 0.023558, , 
74.88, 0.023567, , 
74.91, 0.023548, , 
74.94, 0.023415, , 
74.97, 0.023263, , 
75.00, 0.023177, , 
75.03, 0.023127, , 
75.06, 0.023108, , 
75.09, 0.023050, , 
75.12, 0.023041, , 
75.15, 0.023057, , 
75.18, 0.023063, , 
75.21, 0.023060, , 
75.24, 0.023031, , 
75.27, 0.023025, , 
75.30, 0.023047, , 
75.33, 0.023060, , 
75.36, 0.023060, , 
75.39, 0.023054, , 
75.42, 0.023031, 15, 0.715
75.45, 0.023047, , 
75.48, 0.023060, , 
75.51, 0.023057, , 
75.54, 0.023044, , 
75.57, 0.023028, , 
75.60, 0.023057, , 
75.63, 0.023066, , 
75.66, 0.023066, , 
75.69, 0.023050, , 
75.72, 0.023022, , 
75.75, 0.023047, , 
75.78, 0.023060, , 
75.81, 0.023060, , 
75.84, 0.023050, , 
75.87, 0.023028, , 
75.90, 0.023041, , 
75.93, 0.023050, , 
75.96, 0.022930, , 
75.99, 0.022755, , 
76.02, 0.022695, , 
76.05, 0.022581, , 
76.08, 0.022578, , 
76.11, 0.022575, , 
76.14, 0.022552, , 
76.17, 0.022537, , 
76.20, 0.022540, , 
76.23, 0.022556, , 
76.26, 0.022571, , 
76.29, 0.022565, , 
76.32, 0.022537, , 
76.35, 0.022537, , 
76.38, 0.022556, , 
76.41, 0.022568, , 
76.44, 0.022556, , 
76.47, 0.022537, , 
76.50, 0.022537, , 
76.53, 0.022549, , 
76.56, 0.022562, , 
76.59, 0.022527, , 
76.62, 0.022375, , 
76.65, 0.022226, , 
76.68, 0.022178, , 
76.71, 0.022134, , 
76.74, 0.022102, , 
76.77, 0.022058, , 
76.80, 0.022045, , 
76.83, 0.022048, , 
76.86, 0.022083, , 
76.89, 0.022096, , 
76.92, 0.022048, , 
76.95, 0.022001, , 
76.95, 0.021988, , 
76.98, 0.021934, , 
77.01, 0.021807, , 
77.04, 0.021667, , 
77.07, 0.021588, , 
77.10, 0.021544, , 
77.13, 0.021550, , 
77.16, 0.021579, , 
77.19, 0.021604, , 
77.22, 0.021575, , 
77.25, 0.021544, , 
77.28, 0.021550, , 
77.31, 0.021579, , 
77.34, 0.021595, , 
77.37, 0.021566, , 
77.40, 0.021537, , 
77.43, 0.021544, , 
77.46, 0.021563, , 
77.49, 0.021607, , 
77.52, 0.021579, , 
77.55, 0.021547, , 
77.58, 0.021610, , 
77.61, 0.021775, , 
77.64, 0.021940, , 
77.67, 0.022013, , 
77.70, 0.022023, , 
77.73, 0.022029, , 
77.76, 0.022054, , 
77.79, 0.022080, , 
77.82, 0.022077, , 
77.85, 0.022051, , 
77.88, 0.022045, , 
77.91, 0.022067, , 
77.94, 0.022086, , 
77.97, 0.022089, , 
78.00, 0.022054, , 
78.03, 0.022045, , 
78.06, 0.022054, , 
78.09, 0.022086, , 
78.12, 0.022083, , 
78.15, 0.022051, , 
78.18, 0.022045, , 
78.21, 0.022045, , 
78.24, 0.022086, , 
78.27, 0.022089, 16, 0.406
78.30, 0.022054, , 
78.33, 0.022045, , 
78.36, 0.022051, , 
78.39, 0.022073, , 
78.42, 0.022086, , 
78.45, 0.022058, , 
78.48, 0.022042, , 
78.51, 0.022042, , 
78.54, 0.022070, , 
78.57, 0.022099, , 
78.60, 0.022067, , 
78.63, 0.022042, , 
78.66, 0.022042, , 
78.69, 0.022064, , 
78.72, 0.022099, , 
78.75, 0.022086, , 
78.78, 0.022045, , 
78.81, 0.022042, , 
78.84, 0.022086, , 
78.87, 0.022204, , 
78.90, 0.022280, , 
78.93, 0.022400, , 
78.96, 0.022476, , 
78.99, 0.022533, , 
79.02, 0.022556, , 
79.05, 0.022556, , 
79.08, 0.022546, , 
79.11, 0.022533, , 
79.14, 0.022546, , 
79.17, 0.022571, , 
79.20, 0.022565, , 
79.23, 0.022543, , 
79.26, 0.022524, , 
79.29, 0.022543, , 
79.32, 0.022556, , 
79.35, 0.022556, , 
79.38, 0.022549, , 
79.41, 0.022540, , 
79.44, 0.022549, , 
79.47, 0.022559, , 
79.50, 0.022562, , 
79.53, 0.022552, , 
79.56, 0.022524, , 
79.59, 0.022540, , 
79.62, 0.022559, , 
79.65, 0.022562, , 
79.68, 0.022552, , 
79.71, 0.022530, , 
79.74, 0.022533, , 
79.77, 0.022562, , 
79.80, 0.022565, , 
80.98, , A, 0.385
