Gradient Profiler Text Data File: 20160617_exp26_26f3.csv
Version: 2.02
Date: 2016-06-17
Time: 19:06:46

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
60.90, 0.112972, , 
60.93, 0.112277, , 
60.96, 0.111465, , 
60.99, 0.110694, , 
61.02, 0.110193, , 
61.05, 0.109260, , 
61.08, 0.108464, , 
61.11, 0.107833, , 
61.14, 0.107157, , 
61.17, 0.106466, , 
61.20, 0.105813, , 
61.23, 0.105105, , 
61.26, 0.104550, , 
61.29, 0.103954, , 
61.32, 0.103202, , 
61.35, 0.102818, , 
61.38, 0.102174, , 
61.41, 0.101724, , 
61.44, 0.101188, , 
61.47, 0.100712, , 
61.50, 0.100347, , 
61.53, 0.099849, , 
61.56, 0.099393, , 
61.59, 0.098952, , 
61.62, 0.098485, , 
61.65, 0.098121, , 
61.68, 0.097876, , 
61.71, 0.097496, , 
61.74, 0.097134, , 
61.77, 0.096757, , 
61.80, 0.096379, , 
61.83, 0.096192, , 
61.86, 0.095802, , 
61.86, 0.095735, , 
61.89, 0.095444, , 
61.92, 0.095038, , 
61.95, 0.094695, , 
61.98, 0.094390, , 
62.01, 0.094143, , 
62.04, 0.093842, , 
62.07, 0.093505, , 
62.10, 0.093176, , 
62.13, 0.092915, , 
62.16, 0.092690, , 
62.19, 0.092326, , 
62.22, 0.092034, , 
62.25, 0.091745, , 
62.28, 0.091479, , 
62.31, 0.091339, , 
62.34, 0.091000, , 
62.37, 0.090689, , 
62.40, 0.090334, , 
62.43, 0.090029, , 
62.46, 0.089766, , 
62.49, 0.089604, , 
62.52, 0.089223, , 
62.55, 0.088963, , 
62.58, 0.088719, , 
62.61, 0.088526, , 
62.64, 0.088307, , 
62.67, 0.088081, , 
62.70, 0.087828, , 
62.73, 0.087590, , 
62.76, 0.087460, , 
62.79, 0.087380, , 
62.82, 0.087165, , 
62.85, 0.086946, , 
62.88, 0.086667, , 
62.91, 0.086524, , 
62.94, 0.086432, , 
62.97, 0.086321, , 
63.00, 0.086039, , 
63.03, 0.085899, , 
63.06, 0.085756, , 
63.09, 0.085630, , 
63.12, 0.085531, , 
63.15, 0.085341, , 
63.18, 0.085138, , 
63.21, 0.084992, , 
63.24, 0.084910, , 
63.27, 0.084802, , 
63.30, 0.084567, , 
63.33, 0.084434, , 
63.36, 0.084367, , 
63.39, 0.084269, , 
63.42, 0.084132, , 
63.45, 0.084006, , 
63.48, 0.083898, , 
63.51, 0.083799, , 
63.54, 0.083685, , 
63.57, 0.083546, , 
63.60, 0.083444, , 
63.63, 0.083216, , 
63.66, 0.083051, , 
63.69, 0.082971, , 
63.72, 0.082930, , 
63.75, 0.082879, , 
63.78, 0.082645, , 
63.81, 0.082467, , 
63.84, 0.082439, , 
63.87, 0.082375, , 
63.90, 0.082217, , 
63.93, 0.082014, , 
63.96, 0.081937, , 
63.99, 0.081893, , 
64.02, 0.081785, , 
64.05, 0.081620, , 
64.08, 0.081522, , 
64.11, 0.081303, , 
64.14, 0.081151, , 
64.17, 0.081049, , 
64.20, 0.080983, , 
64.23, 0.080922, , 
64.26, 0.080704, , 
64.29, 0.080539, , 
64.32, 0.080450, , 
64.35, 0.080301, , 
64.38, 0.080123, , 
64.41, 0.080012, , 
64.44, 0.079911, , 
64.47, 0.079841, , 
64.50, 0.079708, , 
64.53, 0.079533, , 
64.56, 0.079460, , 
64.59, 0.079349, , 
64.62, 0.079235, , 
64.65, 0.079102, , 
64.68, 0.078997, , 
64.71, 0.078953, , 
64.74, 0.078892, , 
64.77, 0.078788, , 
64.80, 0.078664, , 
64.83, 0.078553, , 
64.86, 0.078455, , 
64.89, 0.078420, , 
64.92, 0.078426, , 
64.95, 0.078388, , 
64.98, 0.078252, , 
65.01, 0.078045, , 
65.04, 0.077982, , 
65.07, 0.077934, , 
65.10, 0.077938, , 
65.13, 0.077931, , 
65.16, 0.077881, , 
65.19, 0.077779, , 
65.22, 0.077655, , 
65.25, 0.077566, , 
65.28, 0.077494, , 
65.31, 0.077424, , 
65.34, 0.077348, , 
65.37, 0.077252, 13, 0.718
65.40, 0.077116, , 
65.43, 0.077040, , 
65.46, 0.076954, , 
65.49, 0.076878, , 
65.52, 0.076840, , 
65.55, 0.076710, , 
65.58, 0.076593, , 
65.61, 0.076485, , 
65.64, 0.076425, , 
65.67, 0.076415, , 
65.70, 0.076387, , 
65.73, 0.076276, , 
65.76, 0.076117, , 
65.79, 0.076000, , 
65.82, 0.075955, , 
65.85, 0.075961, , 
65.88, 0.075977, , 
65.91, 0.075942, , 
65.94, 0.075908, , 
65.97, 0.075904, , 
66.00, 0.075927, , 
66.03, 0.075955, , 
66.06, 0.075942, , 
66.09, 0.075911, , 
66.12, 0.075904, , 
66.15, 0.075923, , 
66.18, 0.075968, , 
66.21, 0.075955, , 
66.24, 0.075914, , 
66.27, 0.075895, , 
66.30, 0.075911, , 
66.33, 0.075939, , 
66.36, 0.075949, , 
66.39, 0.075870, , 
66.42, 0.075724, , 
66.45, 0.075590, , 
66.48, 0.075555, , 
66.51, 0.075505, , 
66.54, 0.075448, , 
66.57, 0.075384, , 
66.60, 0.075311, , 
66.63, 0.075270, , 
66.66, 0.075121, , 
66.69, 0.074981, , 
66.72, 0.074870, , 
66.75, 0.074747, , 
66.78, 0.074642, , 
66.81, 0.074531, , 
66.84, 0.074318, , 
66.87, 0.074144, , 
66.90, 0.074052, , 
66.90, 0.074046, , 
66.93, 0.074008, , 
66.96, 0.073931, , 
66.99, 0.073700, , 
67.02, 0.073459, , 
67.05, 0.073249, , 
67.08, 0.073151, , 
67.11, 0.073072, , 
67.14, 0.072856, , 
67.17, 0.072590, , 
67.20, 0.072368, , 
67.23, 0.072222, , 
67.26, 0.072111, , 
67.29, 0.072000, , 
67.32, 0.071727, , 
67.35, 0.071572, , 
67.38, 0.071457, , 
67.41, 0.071299, , 
67.44, 0.071216, , 
67.47, 0.070988, , 
67.50, 0.070823, , 
67.53, 0.070702, , 
67.56, 0.070591, , 
67.59, 0.070401, , 
67.62, 0.070223, , 
67.65, 0.070090, , 
67.68, 0.069960, , 
67.71, 0.069798, , 
67.74, 0.069687, , 
67.77, 0.069576, , 
67.80, 0.069459, , 
67.83, 0.069313, , 
67.86, 0.069231, , 
67.89, 0.069151, , 
67.92, 0.069037, , 
67.95, 0.068942, , 
67.98, 0.068758, , 
68.01, 0.068685, , 
68.04, 0.068634, , 
68.07, 0.068561, , 
68.10, 0.068523, , 
68.13, 0.068454, , 
68.16, 0.068346, , 
68.19, 0.068225, , 
68.22, 0.068130, , 
68.25, 0.068051, , 
68.28, 0.068038, , 
68.31, 0.068060, , 
68.34, 0.068079, , 
68.37, 0.068051, , 
68.40, 0.068003, , 
68.43, 0.067930, , 
68.46, 0.067791, , 
68.49, 0.067718, , 
68.52, 0.067651, , 
68.55, 0.067562, , 
68.58, 0.067546, , 
68.61, 0.067553, , 
68.64, 0.067591, , 
68.67, 0.067565, , 
68.70, 0.067530, , 
68.73, 0.067524, , 
68.76, 0.067540, , 
68.79, 0.067581, , 
68.82, 0.067569, , 
68.85, 0.067534, , 
68.88, 0.067518, , 
68.91, 0.067489, , 
68.94, 0.067394, , 
68.97, 0.067267, , 
69.00, 0.067150, , 
69.03, 0.067064, , 
69.06, 0.067061, , 
69.09, 0.067083, , 
69.12, 0.067086, , 
69.15, 0.067042, , 
69.18, 0.067023, , 
69.21, 0.067029, , 
69.24, 0.067048, , 
69.27, 0.067086, , 
69.30, 0.067061, , 
69.33, 0.067029, , 
69.36, 0.067032, , 
69.39, 0.067058, , 
69.42, 0.067090, , 
69.45, 0.067055, , 
69.48, 0.067013, , 
69.51, 0.067013, , 
69.54, 0.067042, , 
69.57, 0.067080, , 
69.60, 0.067055, , 
69.63, 0.067007, , 
69.66, 0.067017, , 
69.69, 0.067058, , 
69.72, 0.067080, , 
69.75, 0.067071, , 
69.78, 0.067032, , 
69.81, 0.067010, , 
69.84, 0.067045, , 
69.87, 0.067061, , 
69.90, 0.067064, , 
69.93, 0.067017, , 
69.96, 0.066950, , 
69.99, 0.066849, , 
70.02, 0.066782, , 
70.05, 0.066684, , 
70.08, 0.066579, , 
70.11, 0.066531, , 
70.14, 0.066547, , 
70.17, 0.066576, , 
70.20, 0.066576, , 
70.23, 0.066538, , 
70.26, 0.066443, , 
70.29, 0.066331, , 
70.32, 0.066224, , 
70.35, 0.066167, , 
70.38, 0.066090, , 
70.41, 0.066033, 14, 0.719
70.44, 0.066040, , 
70.47, 0.066084, , 
70.50, 0.066097, , 
70.53, 0.066065, , 
70.56, 0.066014, , 
70.59, 0.066027, , 
70.62, 0.066065, , 
70.65, 0.066078, , 
70.68, 0.066049, , 
70.71, 0.065964, , 
70.74, 0.065859, , 
70.77, 0.065754, , 
70.80, 0.065678, , 
70.83, 0.065646, , 
70.86, 0.065577, , 
70.89, 0.065558, , 
70.92, 0.065580, , 
70.95, 0.065605, , 
70.98, 0.065592, , 
71.01, 0.065494, , 
71.04, 0.065326, , 
71.07, 0.065218, , 
71.10, 0.065180, , 
71.13, 0.065133, , 
71.16, 0.065079, , 
71.19, 0.065034, , 
71.22, 0.065060, , 
71.25, 0.065098, , 
71.28, 0.065088, , 
71.31, 0.065060, , 
71.34, 0.065031, , 
71.37, 0.065050, , 
71.40, 0.065094, , 
71.43, 0.065098, , 
71.46, 0.065047, , 
71.49, 0.064895, , 
71.52, 0.064749, , 
71.55, 0.064688, , 
71.58, 0.064666, , 
71.61, 0.064615, , 
71.64, 0.064552, , 
71.67, 0.064555, , 
71.70, 0.064600, , 
71.73, 0.064609, , 
71.76, 0.064581, , 
71.79, 0.064565, , 
71.82, 0.064555, , 
71.85, 0.064606, , 
71.88, 0.064742, , 
71.91, 0.064847, , 
71.94, 0.064876, , 
71.94, 0.064895, , 
71.97, 0.064974, , 
72.00, 0.065047, , 
72.03, 0.065060, , 
72.06, 0.065050, , 
72.09, 0.065025, , 
72.12, 0.065025, , 
72.15, 0.065063, , 
72.18, 0.065104, , 
72.21, 0.065098, , 
72.24, 0.065044, , 
72.27, 0.065041, , 
72.30, 0.065063, , 
72.33, 0.065104, , 
72.36, 0.065085, , 
72.39, 0.065044, , 
72.42, 0.065025, , 
72.45, 0.065050, , 
72.48, 0.065104, , 
72.51, 0.065101, , 
72.54, 0.065063, , 
72.57, 0.065037, , 
72.60, 0.065047, , 
72.63, 0.065091, , 
72.66, 0.065101, , 
72.69, 0.065063, , 
72.72, 0.065025, , 
72.75, 0.065031, , 
72.78, 0.065085, , 
72.81, 0.065148, , 
72.84, 0.065231, , 
72.87, 0.065336, , 
72.90, 0.065405, , 
72.93, 0.065526, , 
72.96, 0.065573, , 
72.99, 0.065554, , 
73.02, 0.065519, , 
73.05, 0.065526, , 
73.08, 0.065561, , 
73.11, 0.065602, , 
73.14, 0.065573, , 
73.17, 0.065539, , 
73.20, 0.065539, , 
73.23, 0.065561, , 
73.26, 0.065592, , 
73.29, 0.065592, , 
73.32, 0.065662, , 
73.35, 0.065783, , 
73.38, 0.065872, , 
73.41, 0.066017, , 
73.44, 0.066037, , 
73.47, 0.066017, , 
73.50, 0.066017, , 
73.53, 0.066040, , 
73.56, 0.066059, , 
73.59, 0.066068, , 
73.62, 0.066033, , 
73.65, 0.066008, , 
73.68, 0.066037, , 
73.71, 0.066071, , 
73.74, 0.066071, , 
73.77, 0.066033, , 
73.80, 0.066008, , 
73.83, 0.066037, , 
73.86, 0.066059, , 
73.89, 0.066075, , 
73.92, 0.066037, , 
73.95, 0.066008, , 
73.98, 0.066024, , 
74.01, 0.066065, , 
74.04, 0.066075, , 
74.07, 0.066046, , 
74.10, 0.066017, , 
74.13, 0.066024, , 
74.16, 0.066141, , 
74.19, 0.066230, , 
74.22, 0.066376, , 
74.25, 0.066430, , 
74.28, 0.066484, , 
74.31, 0.066544, , 
74.34, 0.066566, , 
74.37, 0.066550, , 
74.40, 0.066515, , 
74.43, 0.066512, , 
74.46, 0.066541, , 
74.49, 0.066582, , 
74.52, 0.066563, , 
74.55, 0.066522, , 
74.58, 0.066512, , 
74.61, 0.066547, , 
74.64, 0.066579, , 
74.67, 0.066563, , 
74.70, 0.066528, , 
74.73, 0.066522, , 
74.76, 0.066550, , 
74.79, 0.066576, , 
74.82, 0.066566, , 
74.85, 0.066547, , 
74.88, 0.066515, , 
74.91, 0.066541, , 
74.94, 0.066576, , 
74.97, 0.066617, , 
75.00, 0.066680, , 
75.03, 0.066817, , 
75.06, 0.066928, , 
75.09, 0.067017, , 
75.12, 0.067042, , 
75.15, 0.067036, , 
75.18, 0.067007, , 
75.21, 0.067029, , 
75.24, 0.067067, , 
75.27, 0.067074, , 
75.30, 0.067039, , 
75.33, 0.067020, , 
75.36, 0.067026, , 
75.39, 0.067061, , 
75.42, 0.067071, 15, 0.714
75.45, 0.067039, , 
75.48, 0.067013, , 
75.51, 0.067020, , 
75.54, 0.067055, , 
75.57, 0.067080, , 
75.60, 0.067042, , 
75.63, 0.067010, , 
75.66, 0.067010, , 
75.69, 0.067058, , 
75.72, 0.067080, , 
75.75, 0.067052, , 
75.78, 0.067010, , 
75.81, 0.067007, , 
75.84, 0.067029, , 
75.87, 0.067064, , 
75.90, 0.067048, , 
75.93, 0.067010, , 
75.96, 0.067007, , 
75.99, 0.067099, , 
76.02, 0.067277, , 
76.05, 0.067385, , 
76.08, 0.067426, , 
76.11, 0.067454, , 
76.14, 0.067502, , 
76.17, 0.067546, , 
76.20, 0.067546, , 
76.23, 0.067515, , 
76.26, 0.067499, , 
76.29, 0.067518, , 
76.32, 0.067562, , 
76.35, 0.067569, , 
76.38, 0.067524, , 
76.41, 0.067505, , 
76.44, 0.067540, , 
76.47, 0.067692, , 
76.50, 0.067854, , 
76.53, 0.067917, , 
76.56, 0.067946, , 
76.59, 0.067975, , 
76.62, 0.068025, , 
76.65, 0.068041, , 
76.68, 0.068022, , 
76.71, 0.067990, , 
76.74, 0.067997, , 
76.77, 0.068022, , 
76.80, 0.068057, , 
76.83, 0.068044, , 
76.86, 0.068000, , 
76.89, 0.067997, , 
76.92, 0.068019, , 
76.95, 0.068054, , 
76.95, 0.068054, , 
76.98, 0.068041, , 
77.01, 0.068067, , 
77.04, 0.068178, , 
77.07, 0.068333, , 
77.10, 0.068425, , 
77.13, 0.068492, , 
77.16, 0.068482, , 
77.19, 0.068482, , 
77.22, 0.068526, , 
77.25, 0.068552, , 
77.28, 0.068546, , 
77.31, 0.068504, , 
77.34, 0.068488, , 
77.37, 0.068587, , 
77.40, 0.068660, , 
77.43, 0.068856, , 
77.46, 0.068929, , 
77.49, 0.068952, , 
77.52, 0.068996, , 
77.55, 0.069031, , 
77.58, 0.069021, , 
77.61, 0.068990, , 
77.64, 0.068986, , 
77.67, 0.068996, , 
77.70, 0.069040, , 
77.73, 0.069120, , 
77.76, 0.069221, , 
77.79, 0.069297, , 
77.82, 0.069405, , 
77.85, 0.069478, , 
77.88, 0.069491, , 
77.91, 0.069497, , 
77.94, 0.069475, , 
77.97, 0.069481, , 
78.00, 0.069510, , 
78.03, 0.069519, , 
78.06, 0.069507, , 
78.09, 0.069478, , 
78.12, 0.069481, , 
78.15, 0.069510, , 
78.18, 0.069541, , 
78.21, 0.069529, , 
78.24, 0.069484, , 
78.27, 0.069481, 16, 0.406
78.30, 0.069522, , 
78.33, 0.069646, , 
78.36, 0.069760, , 
78.39, 0.069830, , 
78.42, 0.069897, , 
78.45, 0.069963, , 
78.48, 0.070005, , 
78.51, 0.070001, , 
78.54, 0.069979, , 
78.57, 0.069982, , 
78.60, 0.070128, , 
78.63, 0.070290, , 
78.66, 0.070392, , 
78.69, 0.070407, , 
78.72, 0.070439, , 
78.75, 0.070471, , 
78.78, 0.070506, , 
78.81, 0.070512, , 
78.84, 0.070474, , 
78.87, 0.070449, , 
78.90, 0.070477, , 
78.93, 0.070515, , 
78.96, 0.070525, , 
78.99, 0.070496, , 
79.02, 0.070465, , 
79.05, 0.070465, , 
79.08, 0.070503, , 
79.11, 0.070515, , 
79.14, 0.070487, , 
79.17, 0.070474, , 
79.20, 0.070471, , 
79.23, 0.070499, , 
79.26, 0.070515, , 
79.29, 0.070496, , 
79.32, 0.070496, , 
79.35, 0.070579, , 
79.38, 0.070779, , 
79.41, 0.070905, , 
79.44, 0.070950, , 
79.47, 0.070937, , 
79.50, 0.070943, , 
79.53, 0.070982, , 
79.56, 0.071016, , 
79.59, 0.071004, , 
79.62, 0.070963, , 
79.65, 0.070953, , 
79.68, 0.070985, , 
79.71, 0.071026, , 
79.74, 0.071004, , 
79.77, 0.070969, , 
79.80, 0.070963, , 
80.98, , A, 0.385
