Gradient Profiler Text Data File: 20160617_exp26_26f1.csv
Version: 2.02
Date: 2016-06-17
Time: 18:42:09

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
60.90, 0.060603, , 
60.93, 0.060565, , 
60.96, 0.060552, , 
60.99, 0.060587, , 
61.02, 0.060606, , 
61.05, 0.060609, , 
61.08, 0.060574, , 
61.11, 0.060549, , 
61.14, 0.060578, , 
61.17, 0.060670, , 
61.20, 0.060796, , 
61.23, 0.060895, , 
61.26, 0.060942, , 
61.29, 0.061012, , 
61.32, 0.061072, , 
61.35, 0.061101, , 
61.38, 0.061168, , 
61.41, 0.061279, , 
61.44, 0.061402, , 
61.47, 0.061520, , 
61.50, 0.061558, , 
61.53, 0.061596, , 
61.56, 0.061691, , 
61.59, 0.061840, , 
61.62, 0.061957, , 
61.65, 0.062053, , 
61.68, 0.062113, , 
61.71, 0.062275, , 
61.74, 0.062382, , 
61.77, 0.062474, , 
61.80, 0.062538, , 
61.83, 0.062604, , 
61.86, 0.062715, , 
61.86, 0.062735, , 
61.89, 0.062849, , 
61.92, 0.062947, , 
61.95, 0.062995, , 
61.98, 0.062995, , 
62.01, 0.063004, , 
62.04, 0.063112, , 
62.07, 0.063309, , 
62.10, 0.063432, , 
62.13, 0.063470, , 
62.16, 0.063480, , 
62.19, 0.063483, , 
62.22, 0.063524, , 
62.25, 0.063556, , 
62.28, 0.063597, , 
62.31, 0.063686, , 
62.34, 0.063803, , 
62.37, 0.063914, , 
62.40, 0.063987, , 
62.43, 0.064013, , 
62.46, 0.063991, , 
62.49, 0.063975, , 
62.52, 0.064000, , 
62.55, 0.064045, , 
62.58, 0.064032, , 
62.61, 0.064003, , 
62.64, 0.063987, , 
62.67, 0.064006, , 
62.70, 0.064045, , 
62.73, 0.064045, , 
62.76, 0.064013, , 
62.79, 0.063984, , 
62.82, 0.063994, , 
62.85, 0.064032, , 
62.88, 0.064045, , 
62.91, 0.064010, , 
62.94, 0.063994, , 
62.97, 0.064051, , 
63.00, 0.064241, , 
63.03, 0.064381, , 
63.06, 0.064425, , 
63.09, 0.064432, , 
63.12, 0.064451, , 
63.15, 0.064511, , 
63.18, 0.064552, , 
63.21, 0.064619, , 
63.24, 0.064730, , 
63.27, 0.064850, , 
63.30, 0.064949, , 
63.33, 0.065015, , 
63.36, 0.065069, , 
63.39, 0.065161, , 
63.42, 0.065231, , 
63.45, 0.065389, , 
63.48, 0.065491, , 
63.51, 0.065497, , 
63.54, 0.065488, , 
63.57, 0.065567, , 
63.60, 0.065751, , 
63.63, 0.065897, , 
63.66, 0.065957, , 
63.69, 0.065945, , 
63.72, 0.065948, , 
63.75, 0.066017, , 
63.78, 0.066173, , 
63.81, 0.066316, , 
63.84, 0.066389, , 
63.87, 0.066414, , 
63.90, 0.066446, , 
63.93, 0.066506, , 
63.96, 0.066515, , 
63.99, 0.066484, , 
64.02, 0.066455, , 
64.05, 0.066471, , 
64.08, 0.066506, , 
64.11, 0.066531, , 
64.14, 0.066503, , 
64.17, 0.066465, , 
64.20, 0.066468, , 
64.23, 0.066490, , 
64.26, 0.066522, , 
64.29, 0.066509, , 
64.32, 0.066465, , 
64.35, 0.066474, , 
64.38, 0.066509, , 
64.41, 0.066525, , 
64.44, 0.066563, , 
64.47, 0.066646, , 
64.50, 0.066753, , 
64.53, 0.066887, , 
64.56, 0.066960, , 
64.59, 0.066985, , 
64.62, 0.066963, , 
64.65, 0.066956, , 
64.68, 0.066988, , 
64.71, 0.067007, , 
64.74, 0.067001, , 
64.77, 0.066966, , 
64.80, 0.066956, , 
64.83, 0.066972, , 
64.86, 0.067010, , 
64.89, 0.067013, , 
64.92, 0.066969, , 
64.95, 0.066956, , 
64.98, 0.066972, , 
65.01, 0.067007, , 
65.04, 0.067007, , 
65.07, 0.066969, , 
65.10, 0.066960, , 
65.13, 0.066972, , 
65.16, 0.067010, , 
65.19, 0.067017, , 
65.22, 0.066982, , 
65.25, 0.066953, , 
65.28, 0.066966, , 
65.31, 0.067004, , 
65.34, 0.067010, , 
65.37, 0.066975, 13, 0.719
65.40, 0.066944, , 
65.43, 0.066887, , 
65.46, 0.066782, , 
65.49, 0.066696, , 
65.52, 0.066617, , 
65.55, 0.066503, , 
65.58, 0.066484, , 
65.61, 0.066509, , 
65.64, 0.066522, , 
65.67, 0.066503, , 
65.70, 0.066465, , 
65.73, 0.066465, , 
65.76, 0.066417, , 
65.79, 0.066293, , 
65.82, 0.066208, , 
65.85, 0.066056, , 
65.88, 0.065998, , 
65.91, 0.066008, , 
65.94, 0.066040, , 
65.97, 0.066008, , 
66.00, 0.065837, , 
66.03, 0.065688, , 
66.06, 0.065631, , 
66.09, 0.065602, , 
66.12, 0.065551, , 
66.15, 0.065500, , 
66.18, 0.065475, , 
66.21, 0.065447, , 
66.24, 0.065339, , 
66.27, 0.065215, , 
66.30, 0.065104, , 
66.33, 0.065002, , 
66.36, 0.064882, , 
66.39, 0.064761, , 
66.42, 0.064666, , 
66.45, 0.064574, , 
66.48, 0.064428, , 
66.51, 0.064289, , 
66.54, 0.064200, , 
66.57, 0.064133, , 
66.60, 0.064006, , 
66.63, 0.063838, , 
66.66, 0.063702, , 
66.69, 0.063632, , 
66.72, 0.063483, , 
66.75, 0.063283, , 
66.78, 0.063134, , 
66.81, 0.062985, , 
66.84, 0.062817, , 
66.87, 0.062712, , 
66.90, 0.062624, , 
66.90, 0.062608, , 
66.93, 0.062509, , 
66.96, 0.062325, , 
66.99, 0.062195, , 
67.02, 0.062141, , 
67.05, 0.062081, , 
67.08, 0.061903, , 
67.11, 0.061742, , 
67.14, 0.061653, , 
67.17, 0.061574, , 
67.20, 0.061371, , 
67.23, 0.061196, , 
67.26, 0.061104, , 
67.29, 0.060930, , 
67.32, 0.060787, , 
67.35, 0.060663, , 
67.38, 0.060470, , 
67.41, 0.060279, , 
67.44, 0.060162, , 
67.47, 0.060054, , 
67.50, 0.059886, , 
67.53, 0.059655, , 
67.56, 0.059391, , 
67.59, 0.059255, , 
67.62, 0.059160, , 
67.65, 0.059004, , 
67.68, 0.058751, , 
67.71, 0.058516, , 
67.74, 0.058414, , 
67.77, 0.058259, , 
67.80, 0.058084, , 
67.83, 0.057888, , 
67.86, 0.057653, , 
67.89, 0.057460, , 
67.92, 0.057317, , 
67.95, 0.057180, , 
67.98, 0.056993, , 
68.01, 0.056759, , 
68.04, 0.056514, , 
68.07, 0.056400, , 
68.10, 0.056261, , 
68.13, 0.056096, , 
68.16, 0.055848, , 
68.19, 0.055642, , 
68.22, 0.055471, , 
68.25, 0.055344, , 
68.28, 0.055163, , 
68.31, 0.054957, , 
68.34, 0.054760, , 
68.37, 0.054573, , 
68.40, 0.054408, , 
68.43, 0.054253, , 
68.46, 0.054066, , 
68.49, 0.053878, , 
68.52, 0.053669, , 
68.55, 0.053495, , 
68.58, 0.053282, , 
68.61, 0.053032, , 
68.64, 0.052752, , 
68.67, 0.052559, , 
68.70, 0.052423, , 
68.73, 0.052172, , 
68.76, 0.051893, , 
68.79, 0.051642, , 
68.82, 0.051446, , 
68.85, 0.051262, , 
68.88, 0.051017, , 
68.91, 0.050751, , 
68.94, 0.050437, , 
68.97, 0.050155, , 
69.00, 0.049898, , 
69.03, 0.049625, , 
69.06, 0.049282, , 
69.09, 0.048933, , 
69.12, 0.048686, , 
69.15, 0.048489, , 
69.18, 0.048261, , 
69.21, 0.047884, , 
69.24, 0.047573, , 
69.27, 0.047322, , 
69.30, 0.047110, , 
69.33, 0.046865, , 
69.36, 0.046627, , 
69.39, 0.046374, , 
69.42, 0.046148, , 
69.45, 0.045939, , 
69.48, 0.045739, , 
69.51, 0.045501, , 
69.54, 0.045244, , 
69.57, 0.044978, , 
69.60, 0.044800, , 
69.63, 0.044620, , 
69.66, 0.044398, , 
69.69, 0.044106, , 
69.72, 0.043884, , 
69.75, 0.043687, , 
69.78, 0.043500, , 
69.81, 0.043237, , 
69.84, 0.042983, , 
69.87, 0.042745, , 
69.90, 0.042577, , 
69.93, 0.042447, , 
69.96, 0.042301, , 
69.99, 0.042171, , 
70.02, 0.041885, , 
70.05, 0.041663, , 
70.08, 0.041536, , 
70.11, 0.041400, , 
70.14, 0.041207, , 
70.17, 0.040994, , 
70.20, 0.040908, , 
70.23, 0.040874, , 
70.26, 0.040778, , 
70.29, 0.040566, , 
70.32, 0.040407, , 
70.35, 0.040344, , 
70.38, 0.040299, , 
70.41, 0.040147, 14, 0.718
70.44, 0.039995, , 
70.47, 0.039881, , 
70.50, 0.039814, , 
70.53, 0.039700, , 
70.56, 0.039579, , 
70.59, 0.039453, , 
70.62, 0.039351, , 
70.65, 0.039215, , 
70.68, 0.039104, , 
70.71, 0.039005, , 
70.74, 0.038910, , 
70.77, 0.038767, , 
70.80, 0.038606, , 
70.83, 0.038504, , 
70.86, 0.038447, , 
70.89, 0.038390, , 
70.92, 0.038336, , 
70.95, 0.038295, , 
70.98, 0.038235, , 
71.01, 0.038117, , 
71.04, 0.038006, , 
71.07, 0.037901, , 
71.10, 0.037844, , 
71.13, 0.037848, , 
71.16, 0.037886, , 
71.19, 0.037882, , 
71.22, 0.037841, , 
71.25, 0.037803, , 
71.28, 0.037803, , 
71.31, 0.037752, , 
71.34, 0.037619, , 
71.37, 0.037470, , 
71.40, 0.037378, , 
71.43, 0.037350, , 
71.46, 0.037378, , 
71.49, 0.037388, , 
71.52, 0.037356, , 
71.55, 0.037324, , 
71.58, 0.037324, , 
71.61, 0.037375, , 
71.64, 0.037391, , 
71.67, 0.037346, , 
71.70, 0.037223, , 
71.73, 0.037064, , 
71.76, 0.037001, , 
71.79, 0.036963, , 
71.82, 0.036912, , 
71.85, 0.036848, , 
71.88, 0.036836, , 
71.91, 0.036848, , 
71.94, 0.036890, , 
71.94, 0.036893, , 
71.97, 0.036886, , 
72.00, 0.036833, , 
72.03, 0.036801, , 
72.06, 0.036839, , 
72.09, 0.036883, , 
72.12, 0.036877, , 
72.15, 0.036845, , 
72.18, 0.036826, , 
72.21, 0.036855, , 
72.24, 0.036890, , 
72.27, 0.036886, , 
72.30, 0.036845, , 
72.33, 0.036813, , 
72.36, 0.036836, , 
72.39, 0.036874, , 
72.42, 0.036890, , 
72.45, 0.036852, , 
72.48, 0.036829, , 
72.51, 0.036848, , 
72.54, 0.036880, , 
72.57, 0.036890, , 
72.60, 0.036852, , 
72.63, 0.036820, , 
72.66, 0.036829, , 
72.69, 0.036877, , 
72.72, 0.036883, , 
72.75, 0.036861, , 
72.78, 0.036829, , 
72.81, 0.036833, , 
72.84, 0.036871, , 
72.87, 0.036883, , 
72.90, 0.036858, , 
72.93, 0.036813, , 
72.96, 0.036813, , 
72.99, 0.036855, , 
73.02, 0.036893, , 
73.05, 0.036871, , 
73.08, 0.036829, , 
73.11, 0.036820, , 
73.14, 0.036845, , 
73.17, 0.036880, , 
73.20, 0.036858, , 
73.23, 0.036826, , 
73.26, 0.036817, , 
73.29, 0.036839, , 
73.32, 0.036880, , 
73.35, 0.036871, , 
73.38, 0.036829, , 
73.41, 0.036817, , 
73.44, 0.036839, , 
73.47, 0.036880, , 
73.50, 0.036883, , 
73.53, 0.036861, , 
73.56, 0.036810, , 
73.59, 0.036772, , 
73.62, 0.036693, , 
73.65, 0.036547, , 
73.68, 0.036436, , 
73.71, 0.036360, , 
73.74, 0.036350, , 
73.77, 0.036392, , 
73.80, 0.036395, , 
73.83, 0.036360, , 
73.86, 0.036338, , 
73.89, 0.036338, , 
73.92, 0.036382, , 
73.95, 0.036398, , 
73.98, 0.036376, , 
74.01, 0.036325, , 
74.04, 0.036335, , 
74.07, 0.036382, , 
74.10, 0.036407, , 
74.13, 0.036379, , 
74.16, 0.036331, , 
74.19, 0.036325, , 
74.22, 0.036360, , 
74.25, 0.036395, , 
74.28, 0.036379, , 
74.31, 0.036338, , 
74.34, 0.036325, , 
74.37, 0.036357, , 
74.40, 0.036350, , 
74.43, 0.036223, , 
74.46, 0.036024, , 
74.49, 0.035925, , 
74.52, 0.035919, , 
74.55, 0.035932, , 
74.58, 0.035906, , 
74.61, 0.035865, , 
74.64, 0.035824, , 
74.67, 0.035859, , 
74.70, 0.035913, , 
74.73, 0.035903, , 
74.76, 0.035862, , 
74.79, 0.035837, , 
74.82, 0.035868, , 
74.85, 0.035906, , 
74.88, 0.035909, , 
74.91, 0.035875, , 
74.94, 0.035833, , 
74.97, 0.035856, , 
75.00, 0.035909, , 
75.03, 0.035925, , 
75.06, 0.035875, , 
75.09, 0.035833, , 
75.12, 0.035849, , 
75.15, 0.035881, , 
75.18, 0.035909, , 
75.21, 0.035881, , 
75.24, 0.035840, , 
75.27, 0.035849, , 
75.30, 0.035890, , 
75.33, 0.035916, , 
75.36, 0.035887, , 
75.39, 0.035840, , 
75.42, 0.035840, , 
75.45, 0.035871, 15, 0.715
75.48, 0.035903, , 
75.51, 0.035881, , 
75.54, 0.035840, , 
75.57, 0.035840, , 
75.60, 0.035887, , 
75.63, 0.035916, , 
75.66, 0.035900, , 
75.69, 0.035865, , 
75.72, 0.035837, , 
75.75, 0.035862, , 
75.78, 0.035894, , 
75.81, 0.035887, , 
75.84, 0.035852, , 
75.87, 0.035830, , 
75.90, 0.035862, , 
75.93, 0.035909, , 
75.96, 0.035913, , 
75.99, 0.035865, , 
76.02, 0.035837, , 
76.05, 0.035849, , 
76.08, 0.035821, , 
76.11, 0.035678, , 
76.14, 0.035522, , 
76.17, 0.035424, , 
76.20, 0.035399, , 
76.23, 0.035421, , 
76.26, 0.035421, , 
76.29, 0.035373, , 
76.32, 0.035348, , 
76.35, 0.035361, , 
76.38, 0.035402, , 
76.41, 0.035405, , 
76.44, 0.035377, , 
76.47, 0.035342, , 
76.50, 0.035339, , 
76.53, 0.035332, , 
76.56, 0.035243, , 
76.59, 0.035069, , 
76.62, 0.034952, , 
76.65, 0.034891, , 
76.68, 0.034907, , 
76.71, 0.034920, , 
76.74, 0.034901, , 
76.77, 0.034863, , 
76.80, 0.034856, , 
76.83, 0.034891, , 
76.86, 0.034917, , 
76.89, 0.034898, , 
76.92, 0.034856, , 
76.95, 0.034847, , 
76.96, 0.034850, , 
76.98, 0.034891, , 
77.01, 0.034917, , 
77.04, 0.034885, , 
77.07, 0.034831, , 
77.10, 0.034828, , 
77.13, 0.034875, , 
77.16, 0.034910, , 
77.19, 0.034894, , 
77.22, 0.034863, , 
77.25, 0.034834, , 
77.28, 0.034856, , 
77.31, 0.034907, , 
77.34, 0.034929, , 
77.37, 0.034996, , 
77.40, 0.035113, , 
77.43, 0.035256, , 
77.46, 0.035348, , 
77.49, 0.035377, , 
77.52, 0.035367, , 
77.55, 0.035329, , 
77.58, 0.035345, , 
77.61, 0.035396, , 
77.64, 0.035418, , 
77.67, 0.035373, , 
77.70, 0.035342, , 
77.73, 0.035351, , 
77.76, 0.035396, , 
77.79, 0.035418, , 
77.82, 0.035380, , 
77.85, 0.035367, , 
77.88, 0.035415, , 
77.91, 0.035608, , 
77.94, 0.035748, , 
77.97, 0.035802, , 
78.00, 0.035805, , 
78.03, 0.035824, , 
78.06, 0.035868, , 
78.09, 0.035900, , 
78.12, 0.035894, , 
78.15, 0.035852, , 
78.18, 0.035833, , 
78.21, 0.035865, , 
78.24, 0.035906, , 
78.27, 0.035894, 16, 0.405
78.30, 0.035840, , 
78.33, 0.035830, , 
78.36, 0.035862, , 
78.39, 0.035897, , 
78.42, 0.035887, , 
78.45, 0.035852, , 
78.48, 0.035821, , 
78.51, 0.035856, , 
78.54, 0.035903, , 
78.57, 0.035909, , 
78.60, 0.035865, , 
78.63, 0.035830, , 
78.66, 0.035852, , 
78.69, 0.035900, , 
78.72, 0.035913, , 
78.75, 0.035862, , 
78.78, 0.035830, , 
78.81, 0.035846, , 
78.84, 0.035900, , 
78.87, 0.036014, , 
78.90, 0.036125, , 
78.93, 0.036201, , 
78.96, 0.036268, , 
78.99, 0.036344, , 
79.02, 0.036376, , 
79.05, 0.036357, , 
79.08, 0.036325, , 
79.11, 0.036325, , 
79.14, 0.036366, , 
79.17, 0.036395, , 
79.20, 0.036382, , 
79.23, 0.036335, , 
79.26, 0.036325, , 
79.29, 0.036338, , 
79.32, 0.036379, , 
79.35, 0.036382, , 
79.38, 0.036344, , 
79.41, 0.036319, , 
79.44, 0.036350, , 
79.47, 0.036392, , 
79.50, 0.036382, , 
79.53, 0.036338, , 
79.56, 0.036322, , 
79.59, 0.036354, , 
79.62, 0.036388, , 
79.65, 0.036392, , 
79.68, 0.036354, , 
79.71, 0.036325, , 
79.74, 0.036344, , 
79.77, 0.036385, , 
79.80, 0.036395, , 
80.98, , A, 0.385
