Gradient Profiler Text Data File: 20160617_exp26_26f4.csv
Version: 2.02
Date: 2016-06-17
Time: 19:17:58

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
60.90, 0.070518, , 
60.93, 0.070484, , 
60.96, 0.070455, , 
60.99, 0.070474, , 
61.02, 0.070499, , 
61.05, 0.070512, , 
61.08, 0.070461, , 
61.11, 0.070341, , 
61.14, 0.070195, , 
61.17, 0.070138, , 
61.20, 0.070071, , 
61.23, 0.070017, , 
61.26, 0.069967, , 
61.29, 0.069957, , 
61.32, 0.069989, , 
61.35, 0.069967, , 
61.38, 0.069827, , 
61.41, 0.069668, , 
61.44, 0.069570, , 
61.47, 0.069535, , 
61.50, 0.069456, , 
61.53, 0.069272, , 
61.56, 0.069126, , 
61.59, 0.069028, , 
61.62, 0.068971, , 
61.65, 0.068898, , 
61.68, 0.068723, , 
61.71, 0.068577, , 
61.74, 0.068495, , 
61.77, 0.068393, , 
61.80, 0.068279, , 
61.83, 0.068143, , 
61.86, 0.067952, , 
61.86, 0.067921, , 
61.89, 0.067775, , 
61.92, 0.067676, , 
61.95, 0.067537, , 
61.98, 0.067419, , 
62.01, 0.067201, , 
62.04, 0.067048, , 
62.07, 0.066880, , 
62.10, 0.066760, , 
62.13, 0.066671, , 
62.16, 0.066471, , 
62.19, 0.066246, , 
62.22, 0.066148, , 
62.25, 0.066046, , 
62.28, 0.065878, , 
62.31, 0.065738, , 
62.34, 0.065542, , 
62.37, 0.065377, , 
62.40, 0.065237, , 
62.43, 0.065006, , 
62.46, 0.064834, , 
62.49, 0.064635, , 
62.52, 0.064476, , 
62.55, 0.064314, , 
62.58, 0.064222, , 
62.61, 0.064121, , 
62.64, 0.063857, , 
62.67, 0.063686, , 
62.70, 0.063604, , 
62.73, 0.063455, , 
62.76, 0.063255, , 
62.79, 0.063052, , 
62.82, 0.062792, , 
62.85, 0.062677, , 
62.88, 0.062551, , 
62.91, 0.062338, , 
62.94, 0.062230, , 
62.97, 0.062034, , 
63.00, 0.061903, , 
63.03, 0.061780, , 
63.06, 0.061643, , 
63.09, 0.061520, , 
63.12, 0.061253, , 
63.15, 0.061031, , 
63.18, 0.060882, , 
63.21, 0.060752, , 
63.24, 0.060568, , 
63.27, 0.060400, , 
63.30, 0.060156, , 
63.33, 0.059981, , 
63.36, 0.059775, , 
63.39, 0.059490, , 
63.42, 0.059382, , 
63.45, 0.059084, , 
63.48, 0.058877, , 
63.51, 0.058624, , 
63.54, 0.058389, , 
63.57, 0.058224, , 
63.60, 0.057935, , 
63.63, 0.057707, , 
63.66, 0.057514, , 
63.69, 0.057269, , 
63.72, 0.056958, , 
63.75, 0.056762, , 
63.78, 0.056407, , 
63.81, 0.056153, , 
63.84, 0.055905, , 
63.87, 0.055598, , 
63.90, 0.055464, , 
63.93, 0.055227, , 
63.96, 0.055020, , 
63.99, 0.054738, , 
64.02, 0.054487, , 
64.05, 0.054386, , 
64.08, 0.054110, , 
64.11, 0.053878, , 
64.14, 0.053637, , 
64.17, 0.053390, , 
64.20, 0.053149, , 
64.23, 0.053019, , 
64.26, 0.052762, , 
64.29, 0.052537, , 
64.32, 0.052283, , 
64.35, 0.052010, , 
64.38, 0.051921, , 
64.41, 0.051658, , 
64.44, 0.051417, , 
64.47, 0.051116, , 
64.50, 0.050884, , 
64.53, 0.050764, , 
64.56, 0.050548, , 
64.59, 0.050399, , 
64.62, 0.050186, , 
64.65, 0.049983, , 
64.68, 0.049796, , 
64.71, 0.049631, , 
64.74, 0.049384, , 
64.77, 0.049136, , 
64.80, 0.048889, , 
64.83, 0.048635, , 
64.86, 0.048553, , 
64.89, 0.048293, , 
64.92, 0.048017, , 
64.95, 0.047700, , 
64.98, 0.047389, , 
65.01, 0.047179, , 
65.04, 0.046786, , 
65.07, 0.046409, , 
65.10, 0.046053, , 
65.13, 0.045673, , 
65.16, 0.045359, , 
65.19, 0.045168, , 
65.22, 0.044750, , 
65.25, 0.044353, , 
65.28, 0.043969, , 
65.31, 0.043522, , 
65.34, 0.043262, , 
65.37, 0.042707, , 
65.40, 0.042298, 13, 0.720
65.43, 0.041942, , 
65.46, 0.041654, , 
65.49, 0.041375, , 
65.52, 0.041108, , 
65.55, 0.040775, , 
65.58, 0.040537, , 
65.61, 0.040328, , 
65.64, 0.040147, , 
65.67, 0.039957, , 
65.70, 0.039659, , 
65.73, 0.039487, , 
65.76, 0.039348, , 
65.79, 0.039189, , 
65.82, 0.039129, , 
65.85, 0.038913, , 
65.88, 0.038701, , 
65.91, 0.038545, , 
65.94, 0.038453, , 
65.97, 0.038339, , 
66.00, 0.038133, , 
66.03, 0.037955, , 
66.06, 0.037819, , 
66.09, 0.037702, , 
66.12, 0.037584, , 
66.15, 0.037438, , 
66.18, 0.037191, , 
66.21, 0.036997, , 
66.24, 0.036817, , 
66.27, 0.036661, , 
66.30, 0.036547, , 
66.33, 0.036303, , 
66.36, 0.036119, , 
66.39, 0.035909, , 
66.42, 0.035719, , 
66.45, 0.035484, , 
66.48, 0.035377, , 
66.51, 0.035072, , 
66.54, 0.034948, , 
66.57, 0.034812, , 
66.60, 0.034612, , 
66.63, 0.034403, , 
66.66, 0.034152, , 
66.69, 0.034035, , 
66.72, 0.033892, , 
66.75, 0.033683, , 
66.78, 0.033581, , 
66.81, 0.033274, , 
66.84, 0.033128, , 
66.87, 0.032991, , 
66.90, 0.032798, , 
66.91, 0.032766, , 
66.93, 0.032671, , 
66.96, 0.032531, , 
66.99, 0.032430, , 
67.02, 0.032319, , 
67.05, 0.032201, , 
67.08, 0.032075, , 
67.11, 0.031922, , 
67.14, 0.031716, , 
67.17, 0.031656, , 
67.20, 0.031592, , 
67.23, 0.031428, , 
67.26, 0.031250, , 
67.29, 0.031142, , 
67.32, 0.031094, , 
67.35, 0.031009, , 
67.38, 0.030831, , 
67.41, 0.030723, , 
67.44, 0.030574, , 
67.47, 0.030536, , 
67.50, 0.030438, , 
67.53, 0.030257, , 
67.56, 0.030111, , 
67.59, 0.030041, , 
67.62, 0.029953, , 
67.65, 0.029826, , 
67.68, 0.029661, , 
67.71, 0.029559, , 
67.74, 0.029524, , 
67.77, 0.029489, , 
67.80, 0.029378, , 
67.83, 0.029223, , 
67.86, 0.029099, , 
67.89, 0.029036, , 
67.92, 0.029020, , 
67.95, 0.028960, , 
67.98, 0.028804, , 
68.01, 0.028655, , 
68.04, 0.028551, , 
68.07, 0.028535, , 
68.10, 0.028560, , 
68.13, 0.028560, , 
68.16, 0.028474, , 
68.19, 0.028344, , 
68.22, 0.028268, , 
68.25, 0.028154, , 
68.28, 0.028107, , 
68.31, 0.028046, , 
68.34, 0.028008, , 
68.37, 0.028021, , 
68.40, 0.028049, , 
68.43, 0.028015, , 
68.46, 0.027862, , 
68.49, 0.027688, , 
68.52, 0.027609, , 
68.55, 0.027605, , 
68.58, 0.027589, , 
68.61, 0.027561, , 
68.64, 0.027513, , 
68.67, 0.027523, , 
68.70, 0.027542, , 
68.73, 0.027561, , 
68.76, 0.027478, , 
68.79, 0.027314, , 
68.82, 0.027187, , 
68.85, 0.027130, , 
68.88, 0.027123, , 
68.91, 0.027114, , 
68.94, 0.027076, , 
68.97, 0.027060, , 
69.00, 0.027098, , 
69.03, 0.027117, , 
69.06, 0.027104, , 
69.09, 0.027066, , 
69.12, 0.027057, , 
69.15, 0.027085, , 
69.18, 0.027117, , 
69.21, 0.027104, , 
69.24, 0.027060, , 
69.27, 0.027047, , 
69.30, 0.027060, , 
69.33, 0.027101, , 
69.36, 0.027101, , 
69.39, 0.027060, , 
69.42, 0.027028, , 
69.45, 0.027053, , 
69.48, 0.027041, , 
69.51, 0.026911, , 
69.54, 0.026736, , 
69.57, 0.026619, , 
69.60, 0.026594, , 
69.63, 0.026600, , 
69.66, 0.026606, , 
69.69, 0.026581, , 
69.72, 0.026543, , 
69.75, 0.026549, , 
69.78, 0.026581, , 
69.81, 0.026597, , 
69.84, 0.026584, , 
69.87, 0.026530, , 
69.90, 0.026517, , 
69.93, 0.026574, , 
69.96, 0.026594, , 
69.99, 0.026581, , 
70.02, 0.026536, , 
70.05, 0.026533, , 
70.08, 0.026562, , 
70.11, 0.026587, , 
70.14, 0.026508, , 
70.17, 0.026368, , 
70.20, 0.026191, , 
70.23, 0.026143, , 
70.26, 0.026121, , 
70.29, 0.026096, , 
70.32, 0.026076, , 
70.35, 0.026045, , 
70.38, 0.026070, , 
70.41, 0.026105, 14, 0.717
70.44, 0.026096, , 
70.47, 0.026070, , 
70.50, 0.026042, , 
70.53, 0.026061, , 
70.56, 0.026096, , 
70.59, 0.026092, , 
70.62, 0.026054, , 
70.65, 0.026042, , 
70.68, 0.026061, , 
70.71, 0.026099, , 
70.74, 0.026099, , 
70.77, 0.026051, , 
70.80, 0.026035, , 
70.83, 0.026045, , 
70.86, 0.026086, , 
70.89, 0.026092, , 
70.92, 0.026057, , 
70.95, 0.026042, , 
70.98, 0.026029, , 
71.01, 0.026080, , 
71.04, 0.026096, , 
71.07, 0.026070, , 
71.10, 0.026038, , 
71.13, 0.026038, , 
71.16, 0.026073, , 
71.19, 0.026096, , 
71.22, 0.026070, , 
71.25, 0.026026, , 
71.28, 0.026026, , 
71.31, 0.026064, , 
71.34, 0.026099, , 
71.37, 0.026070, , 
71.40, 0.026032, , 
71.43, 0.026013, , 
71.46, 0.025950, , 
71.49, 0.025826, , 
71.52, 0.025693, , 
71.55, 0.025594, , 
71.58, 0.025559, , 
71.61, 0.025572, , 
71.64, 0.025598, , 
71.67, 0.025594, , 
71.70, 0.025563, , 
71.73, 0.025528, , 
71.76, 0.025550, , 
71.79, 0.025591, , 
71.82, 0.025591, , 
71.85, 0.025553, , 
71.88, 0.025531, , 
71.91, 0.025534, , 
71.94, 0.025575, , 
71.94, 0.025582, , 
71.97, 0.025594, , 
72.00, 0.025553, , 
72.03, 0.025515, , 
72.06, 0.025525, , 
72.09, 0.025547, , 
72.12, 0.025585, , 
72.15, 0.025550, , 
72.18, 0.025534, , 
72.21, 0.025550, , 
72.24, 0.025569, , 
72.27, 0.025598, , 
72.30, 0.025572, , 
72.33, 0.025528, , 
72.36, 0.025537, , 
72.39, 0.025578, , 
72.42, 0.025591, , 
72.45, 0.025563, , 
72.48, 0.025531, , 
72.51, 0.025521, , 
72.54, 0.025480, , 
72.57, 0.025375, , 
72.60, 0.025204, , 
72.63, 0.025106, , 
72.66, 0.025077, , 
72.69, 0.025084, , 
72.72, 0.025087, , 
72.75, 0.025087, , 
72.78, 0.025052, , 
72.81, 0.025030, , 
72.84, 0.025065, , 
72.87, 0.025090, , 
72.90, 0.025087, , 
72.93, 0.025046, , 
72.96, 0.025027, , 
72.99, 0.025052, , 
73.02, 0.025084, , 
73.05, 0.025042, , 
73.08, 0.024884, , 
73.11, 0.024725, , 
73.14, 0.024646, , 
73.17, 0.024627, , 
73.20, 0.024614, , 
73.23, 0.024570, , 
73.26, 0.024541, , 
73.29, 0.024560, , 
73.32, 0.024582, , 
73.35, 0.024582, , 
73.38, 0.024570, , 
73.41, 0.024532, , 
73.44, 0.024541, , 
73.47, 0.024576, , 
73.50, 0.024582, , 
73.53, 0.024567, , 
73.56, 0.024535, , 
73.59, 0.024548, , 
73.62, 0.024573, , 
73.65, 0.024582, , 
73.68, 0.024573, , 
73.71, 0.024544, , 
73.74, 0.024535, , 
73.77, 0.024538, , 
73.80, 0.024440, , 
73.83, 0.024281, , 
73.86, 0.024164, , 
73.89, 0.024075, , 
73.92, 0.024078, , 
73.95, 0.024081, , 
73.98, 0.024078, , 
74.01, 0.024069, , 
74.04, 0.024053, , 
74.07, 0.024065, , 
74.10, 0.024081, , 
74.13, 0.024081, , 
74.16, 0.024065, , 
74.19, 0.024012, , 
74.22, 0.023910, , 
74.25, 0.023802, , 
74.28, 0.023698, , 
74.31, 0.023602, , 
74.34, 0.023564, , 
74.37, 0.023561, , 
74.40, 0.023574, , 
74.43, 0.023580, , 
74.46, 0.023567, , 
74.49, 0.023552, , 
74.52, 0.023561, , 
74.55, 0.023577, , 
74.58, 0.023577, , 
74.61, 0.023567, , 
74.64, 0.023561, , 
74.67, 0.023555, , 
74.70, 0.023567, , 
74.73, 0.023514, , 
74.76, 0.023352, , 
74.79, 0.023187, , 
74.82, 0.023114, , 
74.85, 0.023098, , 
74.88, 0.023114, , 
74.91, 0.023079, , 
74.94, 0.023050, , 
74.97, 0.023047, , 
75.00, 0.023066, , 
75.03, 0.023076, , 
75.06, 0.023060, , 
75.09, 0.023050, , 
75.12, 0.023047, , 
75.15, 0.023031, , 
75.18, 0.022914, , 
75.21, 0.022762, , 
75.24, 0.022625, , 
75.27, 0.022559, , 
75.30, 0.022565, , 
75.33, 0.022600, , 
75.36, 0.022584, , 
75.39, 0.022552, , 
75.42, 0.022552, 15, 0.715
75.45, 0.022556, , 
75.48, 0.022575, , 
75.51, 0.022575, , 
75.54, 0.022556, , 
75.57, 0.022543, , 
75.60, 0.022543, , 
75.63, 0.022562, , 
75.66, 0.022565, , 
75.69, 0.022556, , 
75.72, 0.022537, , 
75.75, 0.022543, , 
75.78, 0.022575, , 
75.81, 0.022581, , 
75.84, 0.022559, , 
75.87, 0.022543, , 
75.90, 0.022546, , 
75.93, 0.022559, , 
75.96, 0.022568, , 
75.99, 0.022540, , 
76.02, 0.022435, , 
76.05, 0.022296, , 
76.08, 0.022197, , 
76.11, 0.022175, , 
76.14, 0.022115, , 
76.17, 0.022058, , 
76.20, 0.022045, , 
76.23, 0.022064, , 
76.26, 0.022096, , 
76.29, 0.022089, , 
76.32, 0.022048, , 
76.35, 0.022045, , 
76.38, 0.022067, , 
76.41, 0.022102, , 
76.44, 0.022089, , 
76.47, 0.022058, , 
76.50, 0.022045, , 
76.53, 0.022070, , 
76.56, 0.022105, , 
76.59, 0.022099, , 
76.62, 0.022061, , 
76.65, 0.022045, , 
76.68, 0.022064, , 
76.71, 0.022083, , 
76.74, 0.022004, , 
76.77, 0.021839, , 
76.80, 0.021683, , 
76.83, 0.021623, , 
76.86, 0.021626, , 
76.89, 0.021623, , 
76.92, 0.021585, , 
76.95, 0.021547, , 
76.95, 0.021550, , 
76.98, 0.021575, , 
77.01, 0.021598, , 
77.04, 0.021585, , 
77.07, 0.021547, , 
77.10, 0.021537, , 
77.13, 0.021547, , 
77.16, 0.021588, , 
77.19, 0.021614, , 
77.22, 0.021598, , 
77.25, 0.021547, , 
77.28, 0.021544, , 
77.31, 0.021585, , 
77.34, 0.021607, , 
77.37, 0.021595, , 
77.40, 0.021566, , 
77.43, 0.021556, , 
77.46, 0.021588, , 
77.49, 0.021607, , 
77.52, 0.021595, , 
77.55, 0.021579, , 
77.58, 0.021553, , 
77.61, 0.021582, , 
77.64, 0.021610, , 
77.67, 0.021607, , 
77.70, 0.021569, , 
77.73, 0.021537, , 
77.76, 0.021569, , 
77.79, 0.021601, , 
77.82, 0.021601, , 
77.85, 0.021575, , 
77.88, 0.021550, , 
77.91, 0.021566, , 
77.94, 0.021601, , 
77.97, 0.021601, , 
78.00, 0.021569, , 
78.03, 0.021563, , 
78.06, 0.021560, , 
78.09, 0.021598, , 
78.12, 0.021607, , 
78.15, 0.021572, , 
78.18, 0.021553, , 
78.21, 0.021487, , 
78.24, 0.021363, , 
78.27, 0.021265, 16, 0.406
78.30, 0.021163, , 
78.33, 0.021097, , 
78.36, 0.021084, , 
78.39, 0.021100, , 
78.42, 0.021128, , 
78.45, 0.021106, , 
78.48, 0.021058, , 
78.51, 0.021058, , 
78.54, 0.021087, , 
78.57, 0.021119, , 
78.60, 0.021090, , 
78.63, 0.021058, , 
78.66, 0.021052, , 
78.69, 0.021071, , 
78.72, 0.021119, , 
78.75, 0.021103, , 
78.78, 0.021062, , 
78.81, 0.021049, , 
78.84, 0.021084, , 
78.87, 0.021119, , 
78.90, 0.021106, , 
78.93, 0.021065, , 
78.96, 0.021039, , 
78.99, 0.021062, , 
79.02, 0.021112, , 
79.05, 0.021116, , 
79.08, 0.021065, , 
79.11, 0.021043, , 
79.14, 0.021071, , 
79.17, 0.021109, , 
79.20, 0.021116, , 
79.23, 0.021084, , 
79.26, 0.021049, , 
79.29, 0.021071, , 
79.32, 0.021093, , 
79.35, 0.021109, , 
79.38, 0.021084, , 
79.41, 0.021055, , 
79.44, 0.021068, , 
79.47, 0.021087, , 
79.50, 0.021112, , 
79.53, 0.021100, , 
79.56, 0.021055, , 
79.59, 0.021046, , 
79.62, 0.021090, , 
79.65, 0.021128, , 
79.68, 0.021106, , 
79.71, 0.021065, , 
79.74, 0.021052, , 
79.77, 0.021087, , 
79.80, 0.021112, , 
80.98, , A, 0.385
