index	5primepreterm	bkgdpreterm	initiationrate	mutant	proteins_mutant	proteins_yfp0	selpreterm	simulation_time	stallstrengthindex	ps_ratio	stallstrength
624	0.0	0	0.3	cta11	2495	10000	0.0	34748.45	7.0	0.2495	0.08
625	0.0	0	0.3	cta13	4198	10000	0.0	34966.69	12.0	0.4198	0.13
626	0.0	0	0.3	cta10	3863	10000	0.0	34363.42	11.0	0.3863	0.12
627	0.0	0	0.3	ctc9	8329	10000	1.0	34633.4	9.0	0.8329	5.0
628	0.0	0	0.3	cta8	3619	10000	1.0	34910.44	10.0	0.3619	0.55
629	0.0	0	0.3	ctc13	7236	10000	0.0	34804.81	11.0	0.7236	0.24
630	0.0	0	0.3	ctc8	7978	10000	1.0	34977.37	7.0	0.7978	4.0
631	0.0	0	0.3	ctc9	9273	10000	1.0	35378.24	17.0	0.9273	9.0
632	0.0	0	0.3	ctc9	8846	10000	1.0	34728.64	13.0	0.8846	7.0
633	1.0	0	0.3	ctt6	4152	10000	0.0	35310.36	3.0	0.4152	0.2
634	0.0	0	0.3	cta2	3919	10000	0.0	35252.17	12.0	0.3919	0.13
635	0.0	0	0.3	ctc14	9604	10000	0.0	34910.15	17.0	0.9604	0.36
636	0.0	0	0.3	cta18	695	10000	0.0	34537.26	1.0	0.0695	0.02
637	1.0	0	0.3	cta13	5483	10000	0.0	35054.97	14.0	0.5483	0.3
638	0.0	0	0.3	cta2	2029	10000	0.0	34712.0	5.0	0.2029	0.06
639	1.0	0	0.3	ctt2	5380	10000	0.0	35118.68	5.0	0.538	0.3
640	0.0	0	0.3	cta2	4939	10000	0.0	35002.35	18.0	0.4939	0.19
641	0.0	0	0.3	cta13	2316	10000	1.0	35305.1	5.0	0.2316	0.3
642	1.0	0	0.3	cta11	5606	10000	0.0	34854.18	15.0	0.5606	0.32
643	1.0	0	0.3	cta11	5769	10000	0.0	35070.13	16.0	0.5769	0.34
644	0.0	0	0.3	cta11	4620	10000	0.0	34595.77	14.0	0.462	0.15
645	0.0	0	0.3	ctt18	7247	10000	1.0	34710.01	10.0	0.7247	2.75
646	0.0	0	0.3	ctc6	8801	10000	1.0	34936.07	13.0	0.8801	7.0
647	1.0	0	0.3	ctc18	6145	10000	0.0	34454.97	7.0	0.6145	0.4
648	1.0	0	0.3	ctc13	8011	10000	0.0	34826.89	14.0	0.8011	0.75
649	0.0	0	0.3	ctc18	3195	10000	0.0	34724.18	4.0	0.3195	0.1
650	0.0	0	0.3	cta14	2041	10000	0.0	34879.05	5.0	0.2041	0.06
651	0.0	0	0.3	ctt18	7254	10000	0.0	34668.57	11.0	0.7254	0.24
652	1.0	0	0.3	ctc13	7715	10000	0.0	35162.43	12.0	0.7715	0.65
653	0.0	0	0.3	ctc9	8449	10000	1.0	34704.44	11.0	0.8449	6.0
654	0.0	0	0.3	ctc9	3296	10000	0.0	35107.6	4.0	0.3296	0.1
655	1.0	0	0.3	cta2	6200	10000	0.0	35363.35	19.0	0.62	0.4
656	0.0	0	0.3	ctc9	9004	10000	1.0	34862.78	15.0	0.9004	8.0
657	0.0	0	0.3	cta10	4944	10000	1.0	34440.03	19.0	0.4944	1.0
658	0.0	0	0.3	ctt2	8051	10000	1.0	34314.8	18.0	0.8051	4.75
659	0.0	0	0.3	cta14	467	10000	1.0	34782.61	0.0	0.0467	0.05
660	1.0	0	0.3	ctt10	6599	10000	0.0	34910.53	8.0	0.6599	0.45
661	0.0	0	0.3	cta11	2840	10000	1.0	34683.32	7.0	0.284	0.4
662	1.0	0	0.3	cta6	2522	10000	0.0	34905.63	4.0	0.2522	0.1
663	0.0	0	0.3	ctt2	6873	10000	1.0	35251.19	8.0	0.6873	2.25
664	1.0	0	0.3	ctc12	7815	10000	0.0	34656.21	14.0	0.7815	0.75
665	0.0	0	0.3	ctt2	6680	10000	1.0	34919.61	7.0	0.668	2.0
666	0.0	0	0.3	cta8	3198	10000	1.0	34834.28	8.0	0.3198	0.45
667	0.0	0	0.3	cta6	4091	10000	0.0	35603.52	11.0	0.4091	0.12
668	0.0	0	0.3	ctc10	8597	10000	1.0	34497.6	14.0	0.8597	7.5
669	0.0	0	0.3	ctt18	2558	10000	0.0	34484.61	3.0	0.2558	0.08
670	0.0	0	0.3	cta8	4142	10000	0.0	34829.03	12.0	0.4142	0.13
671	0.0	0	0.3	ctc13	4581	10000	0.0	35008.62	6.0	0.4581	0.14
672	0.0	0	0.3	cta9	4065	10000	1.0	34581.06	13.0	0.4065	0.7
673	1.0	0	0.3	ctc10	8027	10000	0.0	34512.87	15.0	0.8027	0.8
674	0.0	0	0.3	ctc14	3303	10000	1.0	34606.44	0.0	0.3303	0.5
675	0.0	0	0.3	cta8	3744	10000	1.0	34427.7	11.0	0.3744	0.6
676	0.0	0	0.3	ctc10	6576	10000	1.0	35154.24	3.0	0.6576	2.0
677	0.0	0	0.3	ctc10	8798	10000	0.0	34674.55	16.0	0.8798	0.34
678	0.0	0	0.3	cta18	4194	10000	0.0	34831.68	12.0	0.4194	0.13
679	0.0	0	0.3	ctc8	8723	10000	1.0	34803.13	15.0	0.8723	8.0
680	0.0	0	0.3	cta11	4456	10000	0.0	34909.13	13.0	0.4456	0.14
681	1.0	0	0.3	ctc9	8323	10000	0.0	35136.77	16.0	0.8323	0.85
682	0.0	0	0.3	ctc11	8721	10000	1.0	34639.49	13.0	0.8721	7.0
683	0.0	0	0.3	ctc18	7158	10000	0.0	34471.87	11.0	0.7158	0.24
684	0.0	0	0.3	cta9	1020	10000	0.0	34653.19	2.0	0.102	0.03
685	0.0	0	0.3	ctt18	8693	10000	0.0	35427.66	14.0	0.8693	0.3
686	0.0	0	0.3	cta18	5617	10000	0.0	35062.75	17.0	0.5617	0.18
687	0.0	0	0.3	ctc13	9432	10000	0.0	34702.57	17.0	0.9432	0.36
688	0.0	0	0.3	ctt2	8328	10000	1.0	35631.51	16.0	0.8328	4.25
689	0.0	0	0.3	cta6	1617	10000	1.0	34591.9	3.0	0.1617	0.2
690	0.0	0	0.3	cta13	2018	10000	0.0	35056.34	5.0	0.2018	0.06
691	1.0	0	0.3	cta10	5057	10000	0.0	34802.59	13.0	0.5057	0.28
692	1.0	0	0.3	ctc12	5929	10000	0.0	35150.45	6.0	0.5929	0.35
693	0.0	0	0.3	cta12	2583	10000	1.0	34717.91	6.0	0.2583	0.35
694	0.0	0	0.3	cta10	2603	10000	0.0	34645.83	7.0	0.2603	0.08
695	1.0	0	0.3	ctt2	4107	10000	0.0	34407.54	3.0	0.4107	0.2
696	0.0	0	0.3	ctt14	6185	10000	0.0	34742.82	9.0	0.6185	0.2
697	0.0	0	0.3	ctc14	7648	10000	1.0	34741.5	6.0	0.7648	3.5
698	0.0	0	0.3	cta2	2764	10000	0.0	34737.13	8.0	0.2764	0.09
699	0.0	0	0.3	ctc2	8529	10000	1.0	34687.05	11.0	0.8529	6.0
700	0.0	0	0.3	ctc2	3532	10000	0.0	34324.47	5.0	0.3532	0.12
701	0.0	0	0.3	ctc18	1372	10000	0.0	34655.61	1.0	0.1372	0.04
702	1.0	0	0.3	ctc10	7112	10000	0.0	34656.45	10.0	0.7112	0.55
703	0.0	0	0.3	ctc9	3422	10000	1.0	34713.11	0.0	0.3422	0.5
704	0.0	0	0.3	cta18	3837	10000	0.0	34869.09	11.0	0.3837	0.12
705	0.0	0	0.3	cta10	1040	10000	0.0	34666.65	2.0	0.104	0.03
706	1.0	0	0.3	ctt6	3476	10000	0.0	34918.64	2.0	0.3476	0.15
707	1.0	0	0.3	ctt2	6957	10000	0.0	34723.24	10.0	0.6957	0.55
708	1.0	0	0.3	ctc18	6898	10000	0.0	34899.79	9.0	0.6898	0.5
709	0.0	0	0.3	ctc18	7544	10000	1.0	35160.86	5.0	0.7544	3.0
710	0.0	0	0.3	ctt10	6353	10000	1.0	35083.63	6.0	0.6353	1.75
711	0.0	0	0.3	cta2	4854	10000	1.0	34495.83	19.0	0.4854	1.0
712	0.0	0	0.3	cta6	2337	10000	1.0	34984.92	5.0	0.2337	0.3
713	0.0	0	0.3	cta14	3746	10000	1.0	34793.38	11.0	0.3746	0.6
714	0.0	0	0.3	cta10	1998	10000	0.0	35254.76	5.0	0.1998	0.06
715	0.0	0	0.3	ctt10	7298	10000	1.0	34681.68	10.0	0.7298	2.75
716	0.0	0	0.3	cta9	3818	10000	0.0	34509.64	11.0	0.3818	0.12
717	1.0	0	0.3	ctc13	6310	10000	0.0	34834.83	7.0	0.631	0.4
718	0.0	0	0.3	ctt2	6516	10000	0.0	35109.16	14.0	0.6516	0.3
719	0.0	0	0.3	cta13	1998	10000	1.0	34935.37	4.0	0.1998	0.25
720	1.0	0	0.3	ctc12	1370	10000	0.0	35123.01	0.0	0.137	0.05
721	0.0	0	0.3	ctc9	7452	10000	0.0	34502.93	12.0	0.7452	0.26
722	1.0	0	0.3	ctc9	8677	10000	0.0	35132.27	19.0	0.8677	1.0
723	1.0	0	0.3	ctc8	3459	10000	0.0	35004.42	2.0	0.3459	0.15
724	0.0	0	0.3	ctc8	5977	10000	0.0	34450.83	9.0	0.5977	0.2
725	1.0	0	0.3	ctc2	5664	10000	0.0	34319.1	6.0	0.5664	0.35
726	0.0	0	0.3	ctc12	8869	10000	0.0	34865.57	15.0	0.8869	0.32
727	0.0	0	0.3	ctt2	3195	10000	1.0	34727.4	1.0	0.3195	0.5
728	1.0	0	0.3	ctt14	6880	10000	0.0	34897.14	9.0	0.688	0.5
729	1.0	0	0.3	ctc14	8270	10000	0.0	34567.68	16.0	0.827	0.85
730	1.0	0	0.3	ctc6	6477	10000	0.0	34538.23	8.0	0.6477	0.45
731	0.0	0	0.3	ctc12	4581	10000	0.0	34915.25	6.0	0.4581	0.14
732	0.0	0	0.3	ctc14	8820	10000	0.0	35559.74	14.0	0.882	0.3
733	0.0	0	0.3	cta18	1930	10000	0.0	34169.92	5.0	0.193	0.06
734	1.0	0	0.3	ctc8	6245	10000	0.0	35134.99	7.0	0.6245	0.4
735	0.0	0	0.3	cta12	4138	10000	0.0	34534.81	12.0	0.4138	0.13
736	0.0	0	0.3	ctc12	9232	10000	1.0	35083.41	19.0	0.9232	10.0
737	0.0	0	0.3	cta2	4696	10000	0.0	34430.83	16.0	0.4696	0.17
738	0.0	0	0.3	ctc18	8702	10000	1.0	34916.45	14.0	0.8702	7.5
739	0.0	0	0.3	ctc18	8106	10000	1.0	34966.3	7.0	0.8106	4.0
740	0.0	0	0.3	ctt6	7078	10000	0.0	34383.57	12.0	0.7078	0.26
741	0.0	0	0.3	cta2	4181	10000	0.0	35426.36	13.0	0.4181	0.14
742	0.0	0	0.3	ctt2	7961	10000	1.0	34773.93	15.0	0.7961	4.0
743	1.0	0	0.3	ctc10	8366	10000	0.0	34934.53	17.0	0.8366	0.9
744	0.0	0	0.3	cta11	2983	10000	0.0	34680.77	8.0	0.2983	0.09
745	0.0	0	0.3	ctc9	9303	10000	0.0	34822.94	19.0	0.9303	0.4
746	0.0	0	0.3	cta2	422	10000	1.0	34936.44	0.0	0.0422	0.05
747	0.0	0	0.3	ctc2	4862	10000	0.0	35121.71	8.0	0.4862	0.18
748	1.0	0	0.3	ctt10	6341	10000	0.0	35159.84	7.0	0.6341	0.4
749	1.0	0	0.3	ctt2	7198	10000	0.0	34996.44	11.0	0.7198	0.6
750	0.0	0	0.3	cta6	3259	10000	1.0	34172.51	9.0	0.3259	0.5
751	0.0	0	0.3	ctc12	2044	10000	0.0	34740.14	2.0	0.2044	0.06
752	1.0	0	0.3	ctc9	3438	10000	0.0	35053.33	2.0	0.3438	0.15
753	0.0	0	0.3	ctt2	1892	10000	1.0	34506.99	0.0	0.1892	0.25
754	0.0	0	0.3	ctt2	7767	10000	1.0	34607.76	13.0	0.7767	3.5
755	0.0	0	0.3	ctt18	6612	10000	1.0	34474.09	7.0	0.6612	2.0
756	1.0	0	0.3	cta14	1036	10000	0.0	34811.38	1.0	0.1036	0.04
757	0.0	0	0.3	cta2	857	10000	1.0	34976.19	1.0	0.0857	0.1
758	0.0	0	0.3	cta12	4567	10000	1.0	34165.79	17.0	0.4567	0.9
759	1.0	0	0.3	cta14	5110	10000	0.0	34776.3	13.0	0.511	0.28
760	0.0	0	0.3	ctc11	5821	10000	1.0	34067.47	2.0	0.5821	1.5
761	0.0	0	0.3	ctc11	9197	10000	0.0	34821.6	17.0	0.9197	0.36
762	0.0	0	0.3	ctt6	2637	10000	0.0	34609.68	3.0	0.2637	0.08
763	0.0	0	0.3	ctc12	6068	10000	0.0	34332.98	9.0	0.6068	0.2
764	0.0	0	0.3	cta8	5558	10000	0.0	34689.21	17.0	0.5558	0.18
765	1.0	0	0.3	cta12	3546	10000	0.0	35010.31	7.0	0.3546	0.16
766	0.0	0	0.3	ctc14	8890	10000	1.0	34891.74	14.0	0.889	7.5
767	0.0	0	0.3	ctc2	7174	10000	0.0	34579.37	18.0	0.7174	0.38
768	0.0	0	0.3	cta6	4519	10000	1.0	34776.39	16.0	0.4519	0.85
769	0.0	0	0.3	ctt14	5601	10000	0.0	34777.41	8.0	0.5601	0.18
770	0.0	0	0.3	ctt10	5888	10000	1.0	34619.17	5.0	0.5888	1.5
771	0.0	0	0.3	ctc6	7658	10000	0.0	35090.34	13.0	0.7658	0.28
772	0.0	0	0.3	ctc10	9442	10000	0.0	35077.43	19.0	0.9442	0.4
773	0.0	0	0.3	ctc10	8456	10000	1.0	34507.3	12.0	0.8456	6.5
774	0.0	0	0.3	cta9	3937	10000	1.0	34910.42	12.0	0.3937	0.65
775	0.0	0	0.3	cta2	4170	10000	1.0	34831.01	14.0	0.417	0.75
776	1.0	0	0.3	ctc13	7368	10000	0.0	35847.55	10.0	0.7368	0.55
777	1.0	0	0.3	ctt2	3451	10000	0.0	34862.13	2.0	0.3451	0.15
778	0.0	0	0.3	cta14	4699	10000	1.0	34839.54	16.0	0.4699	0.85
779	0.0	0	0.3	ctc18	7151	10000	1.0	34669.08	4.0	0.7151	2.5
780	0.0	0	0.3	cta8	5977	10000	0.0	34450.83	19.0	0.5977	0.2
781	0.0	0	0.3	ctc2	6769	10000	0.0	34303.28	16.0	0.6769	0.34
782	0.0	0	0.3	ctt2	6109	10000	1.0	34587.98	6.0	0.6109	1.75
783	0.0	0	0.3	cta2	1596	10000	1.0	34679.99	3.0	0.1596	0.2
784	1.0	0	0.3	cta11	5123	10000	0.0	34698.47	13.0	0.5123	0.28
785	1.0	0	0.3	ctc13	8088	10000	0.0	34550.05	16.0	0.8088	0.85
786	0.0	0	0.3	cta14	4296	10000	1.0	34486.38	14.0	0.4296	0.75
787	0.0	0	0.3	ctc8	3352	10000	0.0	35100.43	4.0	0.3352	0.1
788	0.0	0	0.3	ctt6	8083	10000	1.0	34538.69	17.0	0.8083	4.5
789	1.0	0	0.3	cta13	5772	10000	0.0	34432.51	16.0	0.5772	0.34
790	0.0	0	0.3	cta9	4224	10000	1.0	34301.77	14.0	0.4224	0.75
791	1.0	0	0.3	ctc8	2549	10000	0.0	34741.1	1.0	0.2549	0.1
792	0.0	0	0.3	cta18	5043	10000	0.0	35005.85	15.0	0.5043	0.16
793	0.0	0	0.3	ctt10	5010	10000	1.0	34500.39	3.0	0.501	1.0
794	1.0	0	0.3	ctc11	8327	10000	0.0	34918.31	16.0	0.8327	0.85
795	0.0	0	0.3	ctc10	7277	10000	1.0	34733.12	4.0	0.7277	2.5
796	1.0	0	0.3	cta9	4743	10000	0.0	34960.62	11.0	0.4743	0.24
797	0.0	0	0.3	cta9	2974	10000	1.0	34292.52	8.0	0.2974	0.45
798	1.0	0	0.3	cta9	4196	10000	0.0	34569.38	9.0	0.4196	0.2
799	1.0	0	0.3	cta14	5732	10000	0.0	34842.1	16.0	0.5732	0.34
800	0.0	0	0.3	cta9	2637	10000	0.0	35572.44	7.0	0.2637	0.08
801	1.0	0	0.3	cta11	5071	10000	0.0	35171.92	12.0	0.5071	0.26
802	0.0	0	0.3	ctc10	1998	10000	0.0	35254.76	2.0	0.1998	0.06
803	1.0	0	0.3	cta13	2849	10000	0.0	34476.05	5.0	0.2849	0.12
804	0.0	0	0.3	ctc6	7885	10000	0.0	34914.3	14.0	0.7885	0.3
805	0.0	0	0.3	cta2	3532	10000	0.0	34324.47	11.0	0.3532	0.12
806	0.0	0	0.3	cta18	350	10000	0.0	35000.13	0.0	0.035	0.01
807	0.0	0	0.3	ctc11	9240	10000	1.0	34987.01	18.0	0.924	9.5
808	1.0	0	0.3	cta13	6008	10000	0.0	34846.07	17.0	0.6008	0.36
809	1.0	0	0.3	cta18	3575	10000	0.0	34912.77	7.0	0.3575	0.16
810	0.0	0	0.3	cta6	5607	10000	0.0	34723.68	17.0	0.5607	0.18
811	1.0	0	0.3	ctt6	8088	10000	0.0	35484.43	14.0	0.8088	0.75
812	0.0	0	0.3	ctc11	6211	10000	0.0	34755.92	9.0	0.6211	0.2
813	0.0	0	0.3	ctc8	7546	10000	0.0	35489.82	12.0	0.7546	0.26
814	0.0	0	0.3	ctc12	9428	10000	0.0	34923.19	17.0	0.9428	0.36
815	0.0	0	0.3	ctt2	5037	10000	1.0	35620.73	3.0	0.5037	1.0
816	0.0	0	0.3	ctc2	8275	10000	1.0	35066.38	8.0	0.8275	4.5
817	0.0	0	0.3	ctc11	5570	10000	0.0	34857.06	8.0	0.557	0.18
818	1.0	0	0.3	ctt18	4118	10000	0.0	35230.68	3.0	0.4118	0.2
819	0.0	0	0.3	cta9	1887	10000	1.0	34400.71	4.0	0.1887	0.25
820	1.0	0	0.3	cta11	1608	10000	0.0	35258.0	2.0	0.1608	0.06
821	0.0	0	0.3	ctt6	8039	10000	1.0	35260.17	14.0	0.8039	3.75
822	1.0	0	0.3	cta6	4543	10000	0.0	35338.92	10.0	0.4543	0.22
823	0.0	0	0.3	cta13	1321	10000	1.0	34750.8	2.0	0.1321	0.15
824	0.0	0	0.3	ctc18	9878	10000	0.0	35192.85	18.0	0.9878	0.38
825	0.0	0	0.3	ctc13	4913	10000	1.0	34745.18	1.0	0.4913	1.0
826	0.0	0	0.3	cta18	4832	10000	0.0	34979.7	14.0	0.4832	0.15
827	0.0	0	0.3	cta14	2238	10000	1.0	35213.75	5.0	0.2238	0.3
828	0.0	0	0.3	ctc10	8297	10000	0.0	35247.97	14.0	0.8297	0.3
829	0.0	0	0.3	ctt14	4934	10000	1.0	34586.24	3.0	0.4934	1.0
830	0.0	0	0.3	cta10	4301	10000	1.0	34844.97	14.0	0.4301	0.75
831	1.0	0	0.3	cta8	5366	10000	0.0	34604.34	14.0	0.5366	0.3
832	1.0	0	0.3	cta6	4903	10000	0.0	34787.35	12.0	0.4903	0.26
833	0.0	0	0.3	ctc12	3315	10000	1.0	34825.04	0.0	0.3315	0.5
834	0.0	0	0.3	ctc6	8165	10000	0.0	34749.46	15.0	0.8165	0.32
835	0.0	0	0.3	ctc13	7534	10000	1.0	34897.49	5.0	0.7534	3.0
836	1.0	0	0.3	ctc10	7828	10000	0.0	35028.43	13.0	0.7828	0.7
837	0.0	0	0.3	cta8	2851	10000	1.0	34552.07	7.0	0.2851	0.4
838	0.0	0	0.3	ctc12	7631	10000	1.0	34663.07	6.0	0.7631	3.5
839	0.0	0	0.3	ctt14	6387	10000	1.0	34979.39	6.0	0.6387	1.75
840	0.0	0	0.3	cta10	4772	10000	0.0	35103.86	14.0	0.4772	0.15
841	1.0	0	0.3	ctc9	7984	10000	0.0	34781.75	14.0	0.7984	0.75
842	1.0	0	0.3	ctc2	8221	10000	0.0	34765.84	18.0	0.8221	0.95
843	0.0	0	0.3	ctc14	8715	10000	1.0	34758.42	12.0	0.8715	6.5
844	0.0	0	0.3	ctc9	8993	10000	1.0	34275.98	19.0	0.8993	10.0
845	0.0	0	0.3	ctt14	7805	10000	1.0	34487.71	15.0	0.7805	4.0
846	0.0	0	0.3	cta14	1199	10000	1.0	34587.25	2.0	0.1199	0.15
847	0.0	0	0.3	cta18	4392	10000	1.0	34517.69	15.0	0.4392	0.8
848	0.0	0	0.3	cta6	1052	10000	0.0	34958.89	2.0	0.1052	0.03
849	0.0	0	0.3	ctt10	7126	10000	0.0	34996.19	11.0	0.7126	0.24
850	1.0	0	0.3	ctt18	8569	10000	0.0	35309.64	19.0	0.8569	1.0
851	0.0	0	0.3	ctc9	8994	10000	1.0	35088.0	16.0	0.8994	8.5
852	0.0	0	0.3	ctt6	6394	10000	1.0	34938.29	6.0	0.6394	1.75
853	0.0	0	0.3	ctc14	8975	10000	1.0	34896.62	15.0	0.8975	8.0
854	0.0	0	0.3	cta8	4717	10000	1.0	35299.66	17.0	0.4717	0.9
855	0.0	0	0.3	cta13	4493	10000	1.0	34973.61	15.0	0.4493	0.8
856	1.0	0	0.3	ctc9	8350	10000	0.0	34743.17	17.0	0.835	0.9
857	0.0	0	0.3	ctc11	1449	10000	0.0	34940.63	1.0	0.1449	0.04
858	1.0	0	0.3	cta10	3938	10000	0.0	35013.83	8.0	0.3938	0.18
859	0.0	0	0.3	ctc8	5558	10000	0.0	34689.21	8.0	0.5558	0.18
860	0.0	0	0.3	cta8	4820	10000	0.0	35267.95	14.0	0.482	0.15
861	0.0	0	0.3	cta11	3787	10000	1.0	34702.42	11.0	0.3787	0.6
862	0.0	0	0.3	ctc6	8490	10000	0.0	34947.24	16.0	0.849	0.34
863	1.0	0	0.3	cta9	3510	10000	0.0	34401.46	7.0	0.351	0.16
864	1.0	0	0.3	ctt18	6222	10000	0.0	34462.28	7.0	0.6222	0.4
865	0.0	0	0.3	ctt10	6710	10000	1.0	35268.04	7.0	0.671	2.0
866	1.0	0	0.3	ctc9	2447	10000	0.0	34558.53	1.0	0.2447	0.1
867	1.0	0	0.3	ctt14	5380	10000	0.0	34437.2	5.0	0.538	0.3
868	1.0	0	0.3	ctt18	5377	10000	0.0	35183.33	5.0	0.5377	0.3
869	0.0	0	0.3	ctc18	5043	10000	0.0	35005.85	7.0	0.5043	0.16
870	0.0	0	0.3	cta8	4164	10000	1.0	34947.3	13.0	0.4164	0.7
871	0.0	0	0.3	cta14	3332	10000	0.0	34591.34	9.0	0.3332	0.1
872	0.0	0	0.3	ctc12	6708	10000	1.0	35347.57	3.0	0.6708	2.0
873	1.0	0	0.3	ctc9	5930	10000	0.0	35062.02	6.0	0.593	0.35
874	0.0	0	0.3	cta12	4454	10000	1.0	35032.03	15.0	0.4454	0.8
875	1.0	0	0.3	cta9	1125	10000	0.0	34361.46	1.0	0.1125	0.04
876	0.0	0	0.3	ctt10	4231	10000	1.0	34388.5	2.0	0.4231	0.75
877	0.0	0	0.3	ctt14	5540	10000	1.0	34895.14	4.0	0.554	1.25
878	0.0	0	0.3	ctt10	1975	10000	1.0	35030.69	0.0	0.1975	0.25
879	1.0	0	0.3	ctc2	8405	10000	0.0	35281.06	17.0	0.8405	0.9
880	0.0	0	0.3	cta13	5830	10000	0.0	35070.5	18.0	0.583	0.19
881	0.0	0	0.3	cta10	2936	10000	0.0	34906.24	8.0	0.2936	0.09
882	0.0	0	0.3	cta10	5744	10000	0.0	35400.06	17.0	0.5744	0.18
883	0.0	0	0.3	ctc14	2041	10000	0.0	34879.05	2.0	0.2041	0.06
884	0.0	0	0.3	ctc14	8905	10000	1.0	34763.28	18.0	0.8905	9.5
885	1.0	0	0.3	ctt10	5856	10000	0.0	35063.17	6.0	0.5856	0.35
886	1.0	0	0.3	cta11	6172	10000	0.0	34769.29	18.0	0.6172	0.38
887	0.0	0	0.3	ctc2	8959	10000	1.0	34732.99	16.0	0.8959	8.5
888	1.0	0	0.3	ctc8	1307	10000	0.0	35168.83	0.0	0.1307	0.05
889	0.0	0	0.3	ctc14	7739	10000	0.0	34876.64	12.0	0.7739	0.26
890	0.0	0	0.3	cta13	3515	10000	1.0	34591.47	10.0	0.3515	0.55
891	0.0	0	0.3	ctc10	8952	10000	0.0	34874.85	17.0	0.8952	0.36
892	1.0	0	0.3	cta9	2102	10000	0.0	35127.31	3.0	0.2102	0.08
893	1.0	0	0.3	ctt14	8567	10000	0.0	35312.45	18.0	0.8567	0.95
894	0.0	0	0.3	ctc13	5513	10000	0.0	34394.66	8.0	0.5513	0.18
895	1.0	0	0.3	ctc12	8247	10000	0.0	34798.7	16.0	0.8247	0.85
896	0.0	0	0.3	cta8	2901	10000	0.0	34595.97	8.0	0.2901	0.09
897	1.0	0	0.3	ctc11	8167	10000	0.0	34987.36	14.0	0.8167	0.75
898	1.0	0	0.3	cta14	1595	10000	0.0	34721.35	2.0	0.1595	0.06
899	1.0	0	0.3	cta14	2886	10000	0.0	35025.54	5.0	0.2886	0.12
900	0.0	0	0.3	ctt6	4397	10000	1.0	34815.56	2.0	0.4397	0.75
901	0.0	0	0.3	ctt6	3283	10000	1.0	34452.74	1.0	0.3283	0.5
902	0.0	0	0.3	ctc14	9090	10000	1.0	35033.97	16.0	0.909	8.5
903	0.0	0	0.3	cta14	4671	10000	1.0	34348.66	18.0	0.4671	0.95
904	0.0	0	0.3	ctt10	7712	10000	0.0	34226.22	13.0	0.7712	0.28
905	1.0	0	0.3	ctc14	7379	10000	0.0	34744.19	11.0	0.7379	0.6
906	1.0	0	0.3	ctt6	7014	10000	0.0	34591.18	10.0	0.7014	0.55
907	1.0	0	0.3	ctc14	7581	10000	0.0	34973.79	12.0	0.7581	0.65
908	1.0	0	0.3	ctt6	8288	10000	0.0	35005.65	16.0	0.8288	0.85
909	1.0	0	0.3	cta6	596	10000	0.0	34811.45	0.0	0.0596	0.02
910	0.0	0	0.3	cta18	5828	10000	0.0	34845.46	18.0	0.5828	0.19
911	1.0	0	0.3	cta8	3967	10000	0.0	35515.28	8.0	0.3967	0.18
912	1.0	0	0.3	ctc18	8468	10000	0.0	35140.88	17.0	0.8468	0.9
913	0.0	0	0.3	cta6	469	10000	1.0	34972.05	0.0	0.0469	0.05
914	1.0	0	0.3	cta9	4390	10000	0.0	34838.12	10.0	0.439	0.22
915	0.0	0	0.3	ctt18	8307	10000	1.0	34406.8	18.0	0.8307	4.75
916	1.0	0	0.3	cta9	1553	10000	0.0	34925.75	2.0	0.1553	0.06
917	1.0	0	0.3	cta11	3256	10000	0.0	34650.86	6.0	0.3256	0.14
918	0.0	0	0.3	cta12	997	10000	0.0	35093.47	2.0	0.0997	0.03
919	0.0	0	0.3	ctt10	7579	10000	1.0	35129.25	11.0	0.7579	3.0
920	0.0	0	0.3	ctc2	6618	10000	0.0	35112.51	14.0	0.6618	0.3
921	0.0	0	0.3	cta12	2288	10000	1.0	35142.97	5.0	0.2288	0.3
922	1.0	0	0.3	cta18	5734	10000	0.0	34870.34	16.0	0.5734	0.34
923	0.0	0	0.3	ctc8	7539	10000	1.0	35279.82	5.0	0.7539	3.0
924	1.0	0	0.3	cta14	6287	10000	0.0	35039.69	19.0	0.6287	0.4
925	1.0	0	0.3	ctc12	8416	10000	0.0	35209.38	17.0	0.8416	0.9
926	0.0	0	0.3	ctc14	8401	10000	1.0	34471.03	11.0	0.8401	6.0
927	1.0	0	0.3	ctt14	7491	10000	0.0	34643.91	12.0	0.7491	0.65
928	0.0	0	0.3	ctt6	6009	10000	1.0	34575.18	5.0	0.6009	1.5
929	0.0	0	0.3	ctc14	8092	10000	0.0	34741.03	13.0	0.8092	0.28
930	0.0	0	0.3	cta6	4155	10000	1.0	34888.65	14.0	0.4155	0.75
931	1.0	0	0.3	cta13	3909	10000	0.0	34633.46	8.0	0.3909	0.18
932	1.0	0	0.3	cta13	1092	10000	0.0	34333.77	1.0	0.1092	0.04
933	0.0	0	0.3	cta8	2569	10000	1.0	34705.36	6.0	0.2569	0.35
934	0.0	0	0.3	ctt14	9915	10000	0.0	34984.12	19.0	0.9915	0.4
935	1.0	0	0.3	ctc11	4856	10000	0.0	34506.57	4.0	0.4856	0.25
936	0.0	0	0.3	cta14	378	10000	0.0	34727.95	0.0	0.0378	0.01
